application_id,case_id,application_type,status,submitted_at
APP-05041,CASE-04944,initial_application,pending_more_info,2026-08-28
APP-05042,CASE-04786,appeal,denied,2026-04-20
APP-05043,CASE-03818,appeal,in_review,2026-06-07
APP-05044,CASE-07304,renewal_application,submitted,2026-02-05
APP-05045,CASE-06133,renewal_application,denied,2026-07-09
APP-05046,CASE-07321,renewal_application,pending_more_info,2026-04-06
APP-05047,CASE-00386,appeal,pending_more_info,2026-06-27
APP-05048,CASE-05268,renewal_application,approved,2026-06-01
APP-05049,CASE-14664,renewal_application,approved,2026-07-12
APP-05050,CASE-01475,initial_application,submitted,2026-02-15
APP-05051,CASE-02965,initial_application,submitted,2026-06-24
APP-05052,CASE-06412,initial_application,submitted,2026-03-15
APP-05053,CASE-05691,appeal,denied,2026-07-27
APP-05054,CASE-13205,initial_application,pending_more_info,2026-02-05
APP-05055,CASE-08350,initial_application,submitted,2026-08-03
APP-05056,CASE-09234,appeal,in_review,2026-01-10
APP-05057,CASE-02268,appeal,in_review,2026-06-26
APP-05058,CASE-11591,renewal_application,denied,2026-02-19
APP-05059,CASE-03654,initial_application,in_review,2026-08-24
APP-05060,CASE-02210,initial_application,denied,2026-05-08
APP-05061,CASE-09734,appeal,pending_more_info,2026-01-28
APP-05062,CASE-02633,initial_application,pending_more_info,2026-06-05
APP-05063,CASE-09354,initial_application,approved,2026-06-01
APP-05064,CASE-01178,appeal,denied,2026-03-25
APP-05065,CASE-01189,initial_application,approved,2026-04-11
APP-05066,CASE-00411,appeal,approved,2026-06-03
APP-05067,CASE-14953,renewal_application,submitted,2026-05-10
APP-05068,CASE-08836,renewal_application,submitted,2026-04-05
APP-05069,CASE-14456,renewal_application,in_review,2026-04-12
APP-05070,CASE-07429,initial_application,denied,2026-04-27
APP-05071,CASE-14910,initial_application,in_review,2026-08-27
APP-05072,CASE-10281,appeal,approved,2026-08-26
APP-05073,CASE-12218,renewal_application,submitted,2026-03-07
APP-05074,CASE-08300,renewal_application,approved,2026-06-28
APP-05075,CASE-08498,appeal,approved,2026-05-03
APP-05076,CASE-07865,renewal_application,approved,2026-03-11
APP-05077,CASE-01640,initial_application,submitted,2026-02-15
APP-05078,CASE-05658,appeal,submitted,2026-04-01
APP-05079,CASE-01780,appeal,denied,2026-08-25
APP-05080,CASE-10638,initial_application,approved,2026-06-20
APP-05081,CASE-11704,appeal,submitted,2026-02-15
APP-05082,CASE-03973,appeal,pending_more_info,2026-08-10
APP-05083,CASE-04049,appeal,in_review,2026-03-23
APP-05084,CASE-04706,initial_application,submitted,2026-08-28
APP-05085,CASE-02494,appeal,pending_more_info,2026-01-19
APP-05086,CASE-10095,appeal,submitted,2026-08-21
APP-05087,CASE-08669,initial_application,in_review,2026-01-09
APP-05088,CASE-07518,appeal,denied,2026-04-11
APP-05089,CASE-01020,renewal_application,denied,2026-06-26
APP-05090,CASE-14054,appeal,approved,2026-02-27
APP-05091,CASE-01130,renewal_application,denied,2026-06-27
APP-05092,CASE-03892,renewal_application,in_review,2026-02-26
APP-05093,CASE-11644,renewal_application,denied,2026-03-11
APP-05094,CASE-12127,initial_application,denied,2026-08-27
APP-05095,CASE-01532,appeal,approved,2026-04-12
APP-05096,CASE-07892,appeal,approved,2026-05-17
APP-05097,CASE-12746,initial_application,approved,2026-08-06
APP-05098,CASE-08077,initial_application,in_review,2026-01-24
APP-05099,CASE-00160,appeal,denied,2026-01-25
APP-05100,CASE-08022,appeal,denied,2026-07-19
APP-05101,CASE-05745,renewal_application,submitted,2026-04-17
APP-05102,CASE-13846,initial_application,in_review,2026-05-08
APP-05103,CASE-02129,appeal,submitted,2026-01-12
APP-05104,CASE-03530,renewal_application,approved,2026-04-21
APP-05105,CASE-09592,renewal_application,pending_more_info,2026-06-23
APP-05106,CASE-03924,appeal,approved,2026-03-25
APP-05107,CASE-11155,appeal,approved,2026-03-10
APP-05108,CASE-13326,renewal_application,approved,2026-07-07
APP-05109,CASE-01228,initial_application,approved,2026-04-21
APP-05110,CASE-02460,initial_application,pending_more_info,2026-06-08
APP-05111,CASE-14928,initial_application,approved,2026-02-09
APP-05112,CASE-13520,appeal,approved,2026-04-24
APP-05113,CASE-03658,appeal,approved,2026-05-01
APP-05114,CASE-06380,appeal,denied,2026-08-22
APP-05115,CASE-08775,renewal_application,denied,2026-01-24
APP-05116,CASE-11524,appeal,pending_more_info,2026-01-02
APP-05117,CASE-06803,initial_application,approved,2026-04-08
APP-05118,CASE-12718,initial_application,submitted,2026-03-28
APP-05119,CASE-12916,renewal_application,approved,2026-08-07
APP-05120,CASE-03747,appeal,approved,2026-02-10
APP-05121,CASE-07935,initial_application,submitted,2026-05-08
APP-05122,CASE-13194,initial_application,submitted,2026-01-12
APP-05123,CASE-08582,renewal_application,in_review,2026-05-20
APP-05124,CASE-07516,appeal,denied,2026-06-16
APP-05125,CASE-02896,initial_application,in_review,2026-01-06
APP-05126,CASE-09105,initial_application,denied,2026-08-13
APP-05127,CASE-06294,appeal,approved,2026-03-16
APP-05128,CASE-06878,renewal_application,approved,2026-08-18
APP-05129,CASE-12777,renewal_application,in_review,2026-07-18
APP-05130,CASE-11624,appeal,pending_more_info,2026-04-20
APP-05131,CASE-03741,initial_application,submitted,2026-07-13
APP-05132,CASE-10225,appeal,in_review,2026-02-05
APP-05133,CASE-02771,appeal,denied,2026-05-16
APP-05134,CASE-01856,initial_application,pending_more_info,2026-03-06
APP-05135,CASE-01440,appeal,in_review,2026-01-11
APP-05136,CASE-02512,renewal_application,approved,2026-08-23
APP-05137,CASE-09164,renewal_application,submitted,2026-05-26
APP-05138,CASE-05733,appeal,in_review,2026-07-02
APP-05139,CASE-10868,appeal,in_review,2026-05-06
APP-05140,CASE-10722,renewal_application,submitted,2026-08-17
APP-05141,CASE-00515,renewal_application,submitted,2026-03-01
APP-05142,CASE-01156,renewal_application,pending_more_info,2026-04-23
APP-05143,CASE-12743,appeal,approved,2026-01-19
APP-05144,CASE-12398,renewal_application,submitted,2026-04-08
APP-05145,CASE-01305,initial_application,submitted,2026-01-27
APP-05146,CASE-09594,initial_application,pending_more_info,2026-01-18
APP-05147,CASE-04189,renewal_application,pending_more_info,2026-01-08
APP-05148,CASE-02493,initial_application,in_review,2026-08-02
APP-05149,CASE-08847,renewal_application,submitted,2026-07-04
APP-05150,CASE-10306,renewal_application,approved,2026-06-25
APP-05151,CASE-13589,appeal,in_review,2026-02-12
APP-05152,CASE-06881,initial_application,pending_more_info,2026-06-08
APP-05153,CASE-11651,renewal_application,submitted,2026-08-02
APP-05154,CASE-02213,appeal,pending_more_info,2026-04-05
APP-05155,CASE-11975,initial_application,denied,2026-02-23
APP-05156,CASE-00652,renewal_application,denied,2026-04-21
APP-05157,CASE-03098,initial_application,pending_more_info,2026-05-10
APP-05158,CASE-05937,initial_application,approved,2026-06-26
APP-05159,CASE-09608,initial_application,approved,2026-03-06
APP-05160,CASE-12190,renewal_application,submitted,2026-01-20
APP-05161,CASE-11243,renewal_application,in_review,2026-08-10
APP-05162,CASE-05793,initial_application,submitted,2026-06-03
APP-05163,CASE-05228,renewal_application,in_review,2026-04-20
APP-05164,CASE-08533,renewal_application,submitted,2026-06-06
APP-05165,CASE-12910,appeal,in_review,2026-06-24
APP-05166,CASE-01509,initial_application,pending_more_info,2026-03-02
APP-05167,CASE-13782,renewal_application,denied,2026-05-13
APP-05168,CASE-11580,renewal_application,in_review,2026-05-22
APP-05169,CASE-04941,initial_application,submitted,2026-08-08
APP-05170,CASE-03486,appeal,in_review,2026-08-25
APP-05171,CASE-11810,renewal_application,denied,2026-08-01
APP-05172,CASE-07242,initial_application,submitted,2026-07-16
APP-05173,CASE-13066,initial_application,approved,2026-06-10
APP-05174,CASE-12955,initial_application,pending_more_info,2026-08-13
APP-05175,CASE-09747,initial_application,approved,2026-08-16
APP-05176,CASE-01065,initial_application,approved,2026-04-06
APP-05177,CASE-02683,appeal,approved,2026-01-07
APP-05178,CASE-03454,renewal_application,in_review,2026-03-01
APP-05179,CASE-12620,renewal_application,submitted,2026-05-17
APP-05180,CASE-14148,initial_application,submitted,2026-05-12
APP-05181,CASE-10040,initial_application,submitted,2026-07-06
APP-05182,CASE-03721,initial_application,approved,2026-02-25
APP-05183,CASE-14225,initial_application,approved,2026-05-23
APP-05184,CASE-02781,renewal_application,in_review,2026-03-18
APP-05185,CASE-07180,renewal_application,pending_more_info,2026-04-12
APP-05186,CASE-05854,renewal_application,submitted,2026-05-22
APP-05187,CASE-03996,appeal,submitted,2026-06-13
APP-05188,CASE-00402,initial_application,in_review,2026-02-26
APP-05189,CASE-09882,renewal_application,pending_more_info,2026-03-03
APP-05190,CASE-01596,appeal,in_review,2026-03-28
APP-05191,CASE-05028,initial_application,denied,2026-08-23
APP-05192,CASE-07175,renewal_application,pending_more_info,2026-04-23
APP-05193,CASE-13101,renewal_application,in_review,2026-02-07
APP-05194,CASE-07454,renewal_application,submitted,2026-04-20
APP-05195,CASE-02652,initial_application,submitted,2026-05-03
APP-05196,CASE-13339,initial_application,in_review,2026-08-26
APP-05197,CASE-06476,renewal_application,in_review,2026-06-25
APP-05198,CASE-10636,initial_application,denied,2026-01-23
APP-05199,CASE-01498,appeal,submitted,2026-05-24
APP-05200,CASE-13078,initial_application,pending_more_info,2026-08-16
APP-05201,CASE-13708,initial_application,in_review,2026-05-06
APP-05202,CASE-00739,initial_application,approved,2026-06-08
APP-05203,CASE-07560,renewal_application,pending_more_info,2026-04-20
APP-05204,CASE-05690,renewal_application,denied,2026-02-09
APP-05205,CASE-13480,appeal,submitted,2026-06-25
APP-05206,CASE-00703,renewal_application,in_review,2026-02-25
APP-05207,CASE-14733,initial_application,submitted,2026-06-25
APP-05208,CASE-10520,initial_application,in_review,2026-08-12
APP-05209,CASE-13184,appeal,in_review,2026-05-13
APP-05210,CASE-05602,initial_application,submitted,2026-06-01
APP-05211,CASE-02165,initial_application,in_review,2026-06-10
APP-05212,CASE-08547,initial_application,submitted,2026-08-11
APP-05213,CASE-11405,renewal_application,denied,2026-03-18
APP-05214,CASE-04729,renewal_application,submitted,2026-07-06
APP-05215,CASE-08515,initial_application,approved,2026-01-20
APP-05216,CASE-03114,renewal_application,submitted,2026-08-24
APP-05217,CASE-05377,renewal_application,approved,2026-01-28
APP-05218,CASE-08137,appeal,approved,2026-01-28
APP-05219,CASE-04749,initial_application,submitted,2026-01-16
APP-05220,CASE-05416,appeal,submitted,2026-03-01
APP-05221,CASE-08556,initial_application,in_review,2026-03-16
APP-05222,CASE-08908,appeal,approved,2026-07-10
APP-05223,CASE-04656,renewal_application,submitted,2026-07-07
APP-05224,CASE-02508,initial_application,approved,2026-06-09
APP-05225,CASE-02831,initial_application,denied,2026-05-01
APP-05226,CASE-10391,renewal_application,submitted,2026-03-19
APP-05227,CASE-10454,renewal_application,pending_more_info,2026-01-09
APP-05228,CASE-09697,appeal,denied,2026-08-20
APP-05229,CASE-00049,appeal,denied,2026-03-15
APP-05230,CASE-11783,initial_application,pending_more_info,2026-02-13
APP-05231,CASE-01345,appeal,approved,2026-04-04
APP-05232,CASE-00966,appeal,pending_more_info,2026-05-14
APP-05233,CASE-02929,initial_application,submitted,2026-03-06
APP-05234,CASE-08541,initial_application,denied,2026-07-04
APP-05235,CASE-05177,renewal_application,in_review,2026-08-21
APP-05236,CASE-10013,appeal,in_review,2026-03-26
APP-05237,CASE-07405,appeal,denied,2026-07-15
APP-05238,CASE-00531,appeal,approved,2026-04-14
APP-05239,CASE-05331,renewal_application,pending_more_info,2026-06-19
APP-05240,CASE-03171,initial_application,in_review,2026-06-11
APP-05241,CASE-03057,initial_application,in_review,2026-05-07
APP-05242,CASE-10019,appeal,in_review,2026-01-03
APP-05243,CASE-02485,initial_application,submitted,2026-02-21
APP-05244,CASE-06619,appeal,denied,2026-05-13
APP-05245,CASE-12130,initial_application,in_review,2026-02-15
APP-05246,CASE-04712,appeal,submitted,2026-04-07
APP-05247,CASE-13289,initial_application,submitted,2026-08-14
APP-05248,CASE-03680,appeal,pending_more_info,2026-04-21
APP-05249,CASE-06618,renewal_application,denied,2026-04-28
APP-05250,CASE-01845,renewal_application,denied,2026-04-23
APP-05251,CASE-13843,initial_application,pending_more_info,2026-01-07
APP-05252,CASE-14785,renewal_application,in_review,2026-06-08
APP-05253,CASE-08956,appeal,pending_more_info,2026-03-13
APP-05254,CASE-10268,initial_application,pending_more_info,2026-03-20
APP-05255,CASE-14603,initial_application,denied,2026-02-14
APP-05256,CASE-06091,appeal,in_review,2026-03-12
APP-05257,CASE-00343,initial_application,in_review,2026-01-01
APP-05258,CASE-03203,renewal_application,in_review,2026-05-17
APP-05259,CASE-14807,renewal_application,pending_more_info,2026-02-01
APP-05260,CASE-05837,renewal_application,in_review,2026-05-14
APP-05261,CASE-14160,renewal_application,submitted,2026-06-03
APP-05262,CASE-08264,appeal,pending_more_info,2026-02-13
APP-05263,CASE-12440,initial_application,pending_more_info,2026-04-21
APP-05264,CASE-04256,initial_application,in_review,2026-08-11
APP-05265,CASE-07989,appeal,approved,2026-03-01
APP-05266,CASE-07265,initial_application,submitted,2026-01-17
APP-05267,CASE-08993,renewal_application,approved,2026-06-10
APP-05268,CASE-05398,initial_application,pending_more_info,2026-01-17
APP-05269,CASE-12247,initial_application,approved,2026-05-20
APP-05270,CASE-06664,renewal_application,approved,2026-05-21
APP-05271,CASE-11534,initial_application,in_review,2026-06-07
APP-05272,CASE-07940,initial_application,approved,2026-01-08
APP-05273,CASE-07189,appeal,denied,2026-02-07
APP-05274,CASE-11814,appeal,submitted,2026-06-26
APP-05275,CASE-09098,appeal,pending_more_info,2026-04-11
APP-05276,CASE-10069,appeal,approved,2026-03-09
APP-05277,CASE-09403,appeal,denied,2026-03-25
APP-05278,CASE-12957,initial_application,denied,2026-04-15
APP-05279,CASE-03114,renewal_application,pending_more_info,2026-08-24
APP-05280,CASE-06026,renewal_application,approved,2026-01-08
APP-05281,CASE-03878,appeal,approved,2026-06-18
APP-05282,CASE-14325,initial_application,denied,2026-06-25
APP-05283,CASE-07712,renewal_application,approved,2026-05-26
APP-05284,CASE-08423,initial_application,submitted,2026-07-27
APP-05285,CASE-07673,initial_application,approved,2026-06-12
APP-05286,CASE-04486,appeal,in_review,2026-08-16
APP-05287,CASE-03885,initial_application,approved,2026-01-11
APP-05288,CASE-03002,appeal,denied,2026-04-05
APP-05289,CASE-03945,renewal_application,approved,2026-06-20
APP-05290,CASE-06185,renewal_application,in_review,2026-05-16
APP-05291,CASE-03094,renewal_application,approved,2026-06-22
APP-05292,CASE-05445,appeal,denied,2026-02-28
APP-05293,CASE-02475,appeal,approved,2026-06-27
APP-05294,CASE-11505,renewal_application,in_review,2026-05-11
APP-05295,CASE-00936,initial_application,in_review,2026-05-20
APP-05296,CASE-06391,initial_application,submitted,2026-02-22
APP-05297,CASE-05117,initial_application,denied,2026-07-07
APP-05298,CASE-03417,renewal_application,pending_more_info,2026-02-11
APP-05299,CASE-02175,appeal,in_review,2026-04-05
APP-05300,CASE-13099,initial_application,approved,2026-06-09
APP-05301,CASE-11428,renewal_application,submitted,2026-02-09
APP-05302,CASE-10131,appeal,submitted,2026-08-17
APP-05303,CASE-07961,renewal_application,denied,2026-05-09
APP-05304,CASE-10655,renewal_application,in_review,2026-07-27
APP-05305,CASE-09111,appeal,approved,2026-02-04
APP-05306,CASE-08613,appeal,pending_more_info,2026-03-01
APP-05307,CASE-09230,renewal_application,pending_more_info,2026-08-20
APP-05308,CASE-02507,renewal_application,approved,2026-03-23
APP-05309,CASE-07512,initial_application,approved,2026-01-22
APP-05310,CASE-13258,appeal,in_review,2026-01-03
APP-05311,CASE-06397,renewal_application,submitted,2026-04-28
APP-05312,CASE-02759,appeal,approved,2026-08-07
APP-05313,CASE-11731,initial_application,approved,2026-02-21
APP-05314,CASE-13359,renewal_application,pending_more_info,2026-04-27
APP-05315,CASE-09198,appeal,in_review,2026-07-09
APP-05316,CASE-10856,renewal_application,approved,2026-04-10
APP-05317,CASE-09174,initial_application,pending_more_info,2026-06-16
APP-05318,CASE-07627,initial_application,approved,2026-01-25
APP-05319,CASE-05115,initial_application,denied,2026-02-28
APP-05320,CASE-13586,renewal_application,denied,2026-01-21
APP-05321,CASE-13883,appeal,in_review,2026-03-16
APP-05322,CASE-12964,initial_application,pending_more_info,2026-07-24
APP-05323,CASE-12979,initial_application,denied,2026-03-02
APP-05324,CASE-10240,appeal,submitted,2026-06-17
APP-05325,CASE-02367,initial_application,submitted,2026-05-18
APP-05326,CASE-05560,initial_application,pending_more_info,2026-07-04
APP-05327,CASE-05912,renewal_application,pending_more_info,2026-02-03
APP-05328,CASE-08584,appeal,submitted,2026-05-16
APP-05329,CASE-05897,appeal,denied,2026-03-18
APP-05330,CASE-11237,renewal_application,pending_more_info,2026-06-26
APP-05331,CASE-11554,appeal,denied,2026-08-13
APP-05332,CASE-14288,renewal_application,denied,2026-02-13
