citizen_id,note
CIT-00001,Fully synthetic citizen; not a real person.
CIT-03578,Fully synthetic citizen; not a real person.
CIT-03579,Fully synthetic citizen; not a real person.
CIT-03580,Fully synthetic citizen; not a real person.
CIT-03581,Fully synthetic citizen; not a real person.
CIT-03582,Fully synthetic citizen; not a real person.
CIT-03583,Fully synthetic citizen; not a real person.
CIT-03584,Fully synthetic citizen; not a real person.
CIT-03585,Fully synthetic citizen; not a real person.
CIT-03586,Fully synthetic citizen; not a real person.
CIT-03587,Fully synthetic citizen; not a real person.
CIT-03588,Fully synthetic citizen; not a real person.
CIT-03589,Fully synthetic citizen; not a real person.
CIT-03590,Fully synthetic citizen; not a real person.
CIT-03591,Fully synthetic citizen; not a real person.
CIT-03592,Fully synthetic citizen; not a real person.
CIT-03593,Fully synthetic citizen; not a real person.
CIT-03594,Fully synthetic citizen; not a real person.
CIT-03595,Fully synthetic citizen; not a real person.
CIT-03596,Fully synthetic citizen; not a real person.
CIT-03597,Fully synthetic citizen; not a real person.
CIT-03598,Fully synthetic citizen; not a real person.
CIT-03599,Fully synthetic citizen; not a real person.
CIT-03600,Fully synthetic citizen; not a real person.
CIT-03601,Fully synthetic citizen; not a real person.
CIT-03602,Fully synthetic citizen; not a real person.
CIT-03603,Fully synthetic citizen; not a real person.
CIT-03604,Fully synthetic citizen; not a real person.
CIT-03605,Fully synthetic citizen; not a real person.
CIT-03606,Fully synthetic citizen; not a real person.
CIT-03607,Fully synthetic citizen; not a real person.
CIT-03608,Fully synthetic citizen; not a real person.
CIT-03609,Fully synthetic citizen; not a real person.
CIT-03610,Fully synthetic citizen; not a real person.
CIT-03611,Fully synthetic citizen; not a real person.
CIT-03612,Fully synthetic citizen; not a real person.
CIT-03613,Fully synthetic citizen; not a real person.
CIT-03614,Fully synthetic citizen; not a real person.
CIT-03615,Fully synthetic citizen; not a real person.
CIT-03616,Fully synthetic citizen; not a real person.
CIT-03617,Fully synthetic citizen; not a real person.
CIT-03618,Fully synthetic citizen; not a real person.
CIT-03619,Fully synthetic citizen; not a real person.
CIT-03620,Fully synthetic citizen; not a real person.
CIT-03621,Fully synthetic citizen; not a real person.
CIT-03622,Fully synthetic citizen; not a real person.
CIT-03623,Fully synthetic citizen; not a real person.
CIT-03624,Fully synthetic citizen; not a real person.
CIT-03625,Fully synthetic citizen; not a real person.
CIT-03626,Fully synthetic citizen; not a real person.
CIT-03627,Fully synthetic citizen; not a real person.
CIT-03628,Fully synthetic citizen; not a real person.
CIT-03629,Fully synthetic citizen; not a real person.
CIT-03630,Fully synthetic citizen; not a real person.
CIT-03631,Fully synthetic citizen; not a real person.
CIT-03632,Fully synthetic citizen; not a real person.
CIT-03633,Fully synthetic citizen; not a real person.
CIT-03634,Fully synthetic citizen; not a real person.
CIT-03635,Fully synthetic citizen; not a real person.
CIT-03636,Fully synthetic citizen; not a real person.
CIT-03637,Fully synthetic citizen; not a real person.
CIT-03638,Fully synthetic citizen; not a real person.
CIT-03639,Fully synthetic citizen; not a real person.
CIT-03640,Fully synthetic citizen; not a real person.
CIT-03641,Fully synthetic citizen; not a real person.
CIT-03642,Fully synthetic citizen; not a real person.
CIT-03643,Fully synthetic citizen; not a real person.
CIT-03644,Fully synthetic citizen; not a real person.
CIT-03645,Fully synthetic citizen; not a real person.
CIT-03646,Fully synthetic citizen; not a real person.
CIT-03647,Fully synthetic citizen; not a real person.
CIT-03648,Fully synthetic citizen; not a real person.
CIT-03649,Fully synthetic citizen; not a real person.
CIT-03650,Fully synthetic citizen; not a real person.
CIT-03651,Fully synthetic citizen; not a real person.
CIT-03652,Fully synthetic citizen; not a real person.
CIT-03653,Fully synthetic citizen; not a real person.
CIT-03654,Fully synthetic citizen; not a real person.
CIT-03655,Fully synthetic citizen; not a real person.
CIT-03656,Fully synthetic citizen; not a real person.
CIT-03657,Fully synthetic citizen; not a real person.
CIT-03658,Fully synthetic citizen; not a real person.
CIT-03659,Fully synthetic citizen; not a real person.
CIT-03660,Fully synthetic citizen; not a real person.
CIT-03661,Fully synthetic citizen; not a real person.
CIT-03662,Fully synthetic citizen; not a real person.
CIT-03663,Fully synthetic citizen; not a real person.
CIT-03664,Fully synthetic citizen; not a real person.
CIT-03665,Fully synthetic citizen; not a real person.
CIT-03666,Fully synthetic citizen; not a real person.
CIT-03667,Fully synthetic citizen; not a real person.
CIT-03668,Fully synthetic citizen; not a real person.
CIT-03669,Fully synthetic citizen; not a real person.
CIT-03670,Fully synthetic citizen; not a real person.
CIT-03671,Fully synthetic citizen; not a real person.
CIT-03672,Fully synthetic citizen; not a real person.
CIT-03673,Fully synthetic citizen; not a real person.
CIT-03674,Fully synthetic citizen; not a real person.
CIT-03675,Fully synthetic citizen; not a real person.
CIT-03676,Fully synthetic citizen; not a real person.
CIT-03677,Fully synthetic citizen; not a real person.
CIT-03678,Fully synthetic citizen; not a real person.
CIT-03679,Fully synthetic citizen; not a real person.
CIT-03680,Fully synthetic citizen; not a real person.
CIT-03681,Fully synthetic citizen; not a real person.
CIT-03682,Fully synthetic citizen; not a real person.
CIT-03683,Fully synthetic citizen; not a real person.
CIT-03684,Fully synthetic citizen; not a real person.
CIT-03685,Fully synthetic citizen; not a real person.
CIT-03686,Fully synthetic citizen; not a real person.
CIT-03687,Fully synthetic citizen; not a real person.
CIT-03688,Fully synthetic citizen; not a real person.
CIT-03689,Fully synthetic citizen; not a real person.
CIT-03690,Fully synthetic citizen; not a real person.
CIT-03691,Fully synthetic citizen; not a real person.
CIT-03692,Fully synthetic citizen; not a real person.
CIT-03693,Fully synthetic citizen; not a real person.
CIT-03694,Fully synthetic citizen; not a real person.
CIT-03695,Fully synthetic citizen; not a real person.
CIT-03696,Fully synthetic citizen; not a real person.
CIT-03697,Fully synthetic citizen; not a real person.
CIT-03698,Fully synthetic citizen; not a real person.
CIT-03699,Fully synthetic citizen; not a real person.
CIT-03700,Fully synthetic citizen; not a real person.
CIT-03701,Fully synthetic citizen; not a real person.
CIT-03702,Fully synthetic citizen; not a real person.
CIT-03703,Fully synthetic citizen; not a real person.
CIT-03704,Fully synthetic citizen; not a real person.
CIT-03705,Fully synthetic citizen; not a real person.
CIT-03706,Fully synthetic citizen; not a real person.
CIT-03707,Fully synthetic citizen; not a real person.
CIT-03708,Fully synthetic citizen; not a real person.
CIT-03709,Fully synthetic citizen; not a real person.
CIT-03710,Fully synthetic citizen; not a real person.
CIT-03711,Fully synthetic citizen; not a real person.
CIT-03712,Fully synthetic citizen; not a real person.
CIT-03713,Fully synthetic citizen; not a real person.
CIT-03714,Fully synthetic citizen; not a real person.
CIT-03715,Fully synthetic citizen; not a real person.
CIT-03716,Fully synthetic citizen; not a real person.
CIT-03717,Fully synthetic citizen; not a real person.
CIT-03718,Fully synthetic citizen; not a real person.
CIT-03719,Fully synthetic citizen; not a real person.
CIT-03720,Fully synthetic citizen; not a real person.
CIT-03721,Fully synthetic citizen; not a real person.
CIT-03722,Fully synthetic citizen; not a real person.
CIT-03723,Fully synthetic citizen; not a real person.
CIT-03724,Fully synthetic citizen; not a real person.
CIT-03725,Fully synthetic citizen; not a real person.
CIT-03726,Fully synthetic citizen; not a real person.
CIT-03727,Fully synthetic citizen; not a real person.
CIT-03728,Fully synthetic citizen; not a real person.
CIT-03729,Fully synthetic citizen; not a real person.
CIT-03730,Fully synthetic citizen; not a real person.
CIT-03731,Fully synthetic citizen; not a real person.
CIT-03732,Fully synthetic citizen; not a real person.
CIT-03733,Fully synthetic citizen; not a real person.
CIT-03734,Fully synthetic citizen; not a real person.
CIT-03735,Fully synthetic citizen; not a real person.
CIT-03736,Fully synthetic citizen; not a real person.
CIT-03737,Fully synthetic citizen; not a real person.
CIT-03738,Fully synthetic citizen; not a real person.
CIT-03739,Fully synthetic citizen; not a real person.
CIT-03740,Fully synthetic citizen; not a real person.
CIT-03741,Fully synthetic citizen; not a real person.
CIT-03742,Fully synthetic citizen; not a real person.
CIT-03743,Fully synthetic citizen; not a real person.
CIT-03744,Fully synthetic citizen; not a real person.
CIT-03745,Fully synthetic citizen; not a real person.
CIT-03746,Fully synthetic citizen; not a real person.
CIT-03747,Fully synthetic citizen; not a real person.
CIT-03748,Fully synthetic citizen; not a real person.
CIT-03749,Fully synthetic citizen; not a real person.
CIT-03750,Fully synthetic citizen; not a real person.
CIT-03751,Fully synthetic citizen; not a real person.
CIT-03752,Fully synthetic citizen; not a real person.
CIT-03753,Fully synthetic citizen; not a real person.
CIT-03754,Fully synthetic citizen; not a real person.
CIT-03755,Fully synthetic citizen; not a real person.
CIT-03756,Fully synthetic citizen; not a real person.
CIT-03757,Fully synthetic citizen; not a real person.
CIT-03758,Fully synthetic citizen; not a real person.
CIT-03759,Fully synthetic citizen; not a real person.
CIT-03760,Fully synthetic citizen; not a real person.
CIT-03761,Fully synthetic citizen; not a real person.
CIT-03762,Fully synthetic citizen; not a real person.
CIT-03763,Fully synthetic citizen; not a real person.
CIT-03764,Fully synthetic citizen; not a real person.
CIT-03765,Fully synthetic citizen; not a real person.
CIT-03766,Fully synthetic citizen; not a real person.
CIT-03767,Fully synthetic citizen; not a real person.
CIT-03768,Fully synthetic citizen; not a real person.
CIT-03769,Fully synthetic citizen; not a real person.
CIT-03770,Fully synthetic citizen; not a real person.
CIT-03771,Fully synthetic citizen; not a real person.
CIT-03772,Fully synthetic citizen; not a real person.
CIT-03773,Fully synthetic citizen; not a real person.
CIT-03774,Fully synthetic citizen; not a real person.
CIT-03775,Fully synthetic citizen; not a real person.
CIT-03776,Fully synthetic citizen; not a real person.
CIT-03777,Fully synthetic citizen; not a real person.
CIT-03778,Fully synthetic citizen; not a real person.
CIT-03779,Fully synthetic citizen; not a real person.
CIT-03780,Fully synthetic citizen; not a real person.
CIT-03781,Fully synthetic citizen; not a real person.
CIT-03782,Fully synthetic citizen; not a real person.
CIT-03783,Fully synthetic citizen; not a real person.
CIT-03784,Fully synthetic citizen; not a real person.
CIT-03785,Fully synthetic citizen; not a real person.
CIT-03786,Fully synthetic citizen; not a real person.
CIT-03787,Fully synthetic citizen; not a real person.
CIT-03788,Fully synthetic citizen; not a real person.
CIT-03789,Fully synthetic citizen; not a real person.
CIT-03790,Fully synthetic citizen; not a real person.
CIT-03791,Fully synthetic citizen; not a real person.
CIT-03792,Fully synthetic citizen; not a real person.
CIT-03793,Fully synthetic citizen; not a real person.
CIT-03794,Fully synthetic citizen; not a real person.
CIT-03795,Fully synthetic citizen; not a real person.
CIT-03796,Fully synthetic citizen; not a real person.
CIT-03797,Fully synthetic citizen; not a real person.
CIT-03798,Fully synthetic citizen; not a real person.
CIT-03799,Fully synthetic citizen; not a real person.
CIT-03800,Fully synthetic citizen; not a real person.
CIT-03801,Fully synthetic citizen; not a real person.
CIT-03802,Fully synthetic citizen; not a real person.
CIT-03803,Fully synthetic citizen; not a real person.
CIT-03804,Fully synthetic citizen; not a real person.
CIT-03805,Fully synthetic citizen; not a real person.
CIT-03806,Fully synthetic citizen; not a real person.
CIT-03807,Fully synthetic citizen; not a real person.
CIT-03808,Fully synthetic citizen; not a real person.
CIT-03809,Fully synthetic citizen; not a real person.
CIT-03810,Fully synthetic citizen; not a real person.
CIT-03811,Fully synthetic citizen; not a real person.
CIT-03812,Fully synthetic citizen; not a real person.
CIT-03813,Fully synthetic citizen; not a real person.
CIT-03814,Fully synthetic citizen; not a real person.
CIT-03815,Fully synthetic citizen; not a real person.
CIT-03816,Fully synthetic citizen; not a real person.
CIT-03817,Fully synthetic citizen; not a real person.
CIT-03818,Fully synthetic citizen; not a real person.
CIT-03819,Fully synthetic citizen; not a real person.
CIT-03820,Fully synthetic citizen; not a real person.
CIT-03821,Fully synthetic citizen; not a real person.
CIT-03822,Fully synthetic citizen; not a real person.
CIT-03823,Fully synthetic citizen; not a real person.
CIT-03824,Fully synthetic citizen; not a real person.
CIT-03825,Fully synthetic citizen; not a real person.
CIT-03826,Fully synthetic citizen; not a real person.
CIT-03827,Fully synthetic citizen; not a real person.
CIT-03828,Fully synthetic citizen; not a real person.
CIT-03829,Fully synthetic citizen; not a real person.
