order_id,store_id,product_id,quantity,order_date,status
ORD-25563,STORE-0071,PROD-03274,4,2026-03-08,cancelled
ORD-25564,STORE-0200,PROD-03211,20,2026-05-03,shipped
ORD-25565,STORE-0193,PROD-02578,2,2026-07-22,pending
ORD-25566,STORE-0418,PROD-04538,39,2026-01-09,pending
ORD-25567,STORE-0237,PROD-04964,41,2026-01-12,pending
ORD-25568,STORE-0406,PROD-04722,28,2026-03-18,cancelled
ORD-25569,STORE-0202,PROD-00557,40,2026-05-14,shipped
ORD-25570,STORE-0063,PROD-01987,39,2026-03-20,delivered
ORD-25571,STORE-0085,PROD-04312,38,2026-02-04,delivered
ORD-25572,STORE-0261,PROD-02801,26,2026-06-26,shipped
ORD-25573,STORE-0264,PROD-03922,38,2026-02-05,pending
ORD-25574,STORE-0443,PROD-01518,4,2026-04-24,cancelled
ORD-25575,STORE-0042,PROD-04560,29,2026-06-17,delivered
ORD-25576,STORE-0166,PROD-01511,10,2026-03-25,cancelled
ORD-25577,STORE-0280,PROD-04001,24,2026-07-05,shipped
ORD-25578,STORE-0395,PROD-01119,4,2026-07-10,pending
ORD-25579,STORE-0140,PROD-03189,27,2026-01-25,cancelled
ORD-25580,STORE-0350,PROD-01559,6,2026-01-14,delivered
ORD-25581,STORE-0191,PROD-04337,28,2026-08-20,pending
ORD-25582,STORE-0201,PROD-00401,36,2026-08-26,pending
ORD-25583,STORE-0403,PROD-00246,14,2026-02-03,pending
ORD-25584,STORE-0195,PROD-03220,31,2026-07-24,cancelled
ORD-25585,STORE-0125,PROD-03468,8,2026-01-03,cancelled
ORD-25586,STORE-0448,PROD-03062,48,2026-03-01,pending
ORD-25587,STORE-0402,PROD-00231,39,2026-08-12,shipped
ORD-25588,STORE-0336,PROD-04364,32,2026-07-23,shipped
ORD-25589,STORE-0331,PROD-03127,18,2026-07-26,shipped
ORD-25590,STORE-0161,PROD-03869,6,2026-04-27,shipped
ORD-25591,STORE-0244,PROD-02917,17,2026-06-20,shipped
ORD-25592,STORE-0150,PROD-01905,46,2026-07-20,shipped
ORD-25593,STORE-0217,PROD-00881,18,2026-04-12,shipped
ORD-25594,STORE-0267,PROD-04262,13,2026-08-21,pending
ORD-25595,STORE-0064,PROD-03442,10,2026-02-16,shipped
ORD-25596,STORE-0064,PROD-04551,46,2026-04-15,shipped
ORD-25597,STORE-0044,PROD-00357,24,2026-02-19,cancelled
ORD-25598,STORE-0423,PROD-03289,29,2026-05-13,shipped
ORD-25599,STORE-0202,PROD-00966,15,2026-07-04,pending
ORD-25600,STORE-0127,PROD-02073,13,2026-05-05,delivered
ORD-25601,STORE-0313,PROD-04676,15,2026-07-21,cancelled
ORD-25602,STORE-0446,PROD-00645,1,2026-03-15,cancelled
ORD-25603,STORE-0187,PROD-03686,29,2026-08-26,delivered
ORD-25604,STORE-0307,PROD-00487,37,2026-01-21,pending
ORD-25605,STORE-0260,PROD-00081,50,2026-01-04,pending
ORD-25606,STORE-0275,PROD-03427,37,2026-03-08,cancelled
ORD-25607,STORE-0102,PROD-04329,20,2026-08-03,cancelled
ORD-25608,STORE-0195,PROD-00645,15,2026-04-22,cancelled
ORD-25609,STORE-0041,PROD-00276,19,2026-06-15,cancelled
ORD-25610,STORE-0012,PROD-03762,20,2026-06-11,delivered
ORD-25611,STORE-0302,PROD-01362,34,2026-02-12,delivered
ORD-25612,STORE-0119,PROD-04002,34,2026-03-22,shipped
ORD-25613,STORE-0218,PROD-04021,48,2026-07-26,shipped
ORD-25614,STORE-0253,PROD-03588,31,2026-02-27,shipped
ORD-25615,STORE-0096,PROD-03694,29,2026-08-11,delivered
ORD-25616,STORE-0204,PROD-00432,5,2026-07-27,pending
ORD-25617,STORE-0477,PROD-01073,32,2026-07-21,delivered
ORD-25618,STORE-0197,PROD-01073,41,2026-07-23,delivered
ORD-25619,STORE-0414,PROD-01058,44,2026-03-19,cancelled
ORD-25620,STORE-0273,PROD-00118,28,2026-08-09,shipped
ORD-25621,STORE-0161,PROD-04787,45,2026-03-13,cancelled
ORD-25622,STORE-0394,PROD-04904,15,2026-01-14,delivered
ORD-25623,STORE-0176,PROD-01109,12,2026-06-22,delivered
ORD-25624,STORE-0280,PROD-00140,23,2026-01-27,pending
ORD-25625,STORE-0065,PROD-01963,12,2026-04-13,pending
ORD-25626,STORE-0328,PROD-00726,44,2026-02-18,delivered
ORD-25627,STORE-0407,PROD-02483,38,2026-05-20,shipped
ORD-25628,STORE-0256,PROD-02600,5,2026-03-18,delivered
ORD-25629,STORE-0116,PROD-02186,1,2026-07-25,cancelled
ORD-25630,STORE-0222,PROD-03734,5,2026-02-19,pending
ORD-25631,STORE-0276,PROD-02955,3,2026-04-20,pending
ORD-25632,STORE-0386,PROD-02008,17,2026-01-03,shipped
ORD-25633,STORE-0458,PROD-03104,2,2026-08-12,pending
ORD-25634,STORE-0093,PROD-04294,13,2026-05-04,delivered
ORD-25635,STORE-0214,PROD-02570,22,2026-07-04,pending
ORD-25636,STORE-0422,PROD-01674,6,2026-06-14,cancelled
ORD-25637,STORE-0055,PROD-03492,45,2026-02-28,shipped
ORD-25638,STORE-0070,PROD-03131,2,2026-01-17,cancelled
ORD-25639,STORE-0188,PROD-02529,10,2026-06-23,delivered
ORD-25640,STORE-0142,PROD-04135,18,2026-04-15,delivered
ORD-25641,STORE-0190,PROD-01936,40,2026-08-28,pending
ORD-25642,STORE-0054,PROD-03283,32,2026-06-22,cancelled
ORD-25643,STORE-0389,PROD-04219,17,2026-06-18,shipped
ORD-25644,STORE-0123,PROD-00279,3,2026-01-25,cancelled
ORD-25645,STORE-0196,PROD-01671,15,2026-02-26,cancelled
ORD-25646,STORE-0121,PROD-03513,22,2026-03-18,cancelled
ORD-25647,STORE-0356,PROD-02214,50,2026-05-12,cancelled
ORD-25648,STORE-0062,PROD-01461,37,2026-04-24,delivered
ORD-25649,STORE-0376,PROD-04345,1,2026-02-09,delivered
ORD-25650,STORE-0409,PROD-01972,9,2026-07-07,delivered
ORD-25651,STORE-0112,PROD-03690,17,2026-03-24,delivered
ORD-25652,STORE-0312,PROD-00188,32,2026-06-13,shipped
ORD-25653,STORE-0244,PROD-03633,39,2026-03-21,pending
ORD-25654,STORE-0150,PROD-00844,37,2026-01-23,delivered
ORD-25655,STORE-0030,PROD-01782,28,2026-05-20,pending
ORD-25656,STORE-0080,PROD-00678,3,2026-07-08,cancelled
ORD-25657,STORE-0459,PROD-04844,21,2026-08-28,shipped
ORD-25658,STORE-0418,PROD-02835,4,2026-06-02,delivered
ORD-25659,STORE-0345,PROD-04320,12,2026-01-12,cancelled
ORD-25660,STORE-0395,PROD-04389,3,2026-01-22,pending
ORD-25661,STORE-0132,PROD-03111,3,2026-02-08,shipped
ORD-25662,STORE-0065,PROD-04565,14,2026-02-24,delivered
ORD-25663,STORE-0234,PROD-04470,4,2026-05-05,delivered
ORD-25664,STORE-0176,PROD-04916,27,2026-06-10,delivered
ORD-25665,STORE-0014,PROD-02725,3,2026-05-16,shipped
ORD-25666,STORE-0078,PROD-02774,15,2026-02-26,shipped
ORD-25667,STORE-0354,PROD-04805,13,2026-06-20,shipped
ORD-25668,STORE-0424,PROD-03592,39,2026-08-04,pending
ORD-25669,STORE-0416,PROD-02040,24,2026-04-14,shipped
ORD-25670,STORE-0272,PROD-01505,50,2026-06-10,delivered
ORD-25671,STORE-0486,PROD-00218,24,2026-02-27,shipped
ORD-25672,STORE-0004,PROD-03675,20,2026-06-24,cancelled
ORD-25673,STORE-0444,PROD-02386,16,2026-06-17,cancelled
ORD-25674,STORE-0170,PROD-00081,33,2026-04-26,shipped
ORD-25675,STORE-0059,PROD-04542,14,2026-03-08,shipped
ORD-25676,STORE-0344,PROD-03367,25,2026-04-03,pending
ORD-25677,STORE-0187,PROD-01574,14,2026-03-26,cancelled
ORD-25678,STORE-0091,PROD-02481,46,2026-03-06,pending
ORD-25679,STORE-0428,PROD-03973,4,2026-03-17,pending
ORD-25680,STORE-0497,PROD-01291,17,2026-08-21,shipped
ORD-25681,STORE-0143,PROD-01457,9,2026-08-12,delivered
ORD-25682,STORE-0206,PROD-03258,27,2026-03-17,shipped
ORD-25683,STORE-0140,PROD-01253,31,2026-04-28,cancelled
ORD-25684,STORE-0360,PROD-01118,34,2026-02-04,pending
ORD-25685,STORE-0177,PROD-01825,30,2026-02-26,cancelled
ORD-25686,STORE-0473,PROD-04755,29,2026-03-16,cancelled
ORD-25687,STORE-0369,PROD-00134,25,2026-05-07,shipped
ORD-25688,STORE-0390,PROD-04920,10,2026-07-13,cancelled
ORD-25689,STORE-0346,PROD-03330,14,2026-04-10,delivered
ORD-25690,STORE-0454,PROD-01798,9,2026-06-20,delivered
ORD-25691,STORE-0254,PROD-04534,49,2026-02-12,cancelled
ORD-25692,STORE-0328,PROD-00881,41,2026-02-16,pending
ORD-25693,STORE-0192,PROD-00989,11,2026-03-28,pending
ORD-25694,STORE-0273,PROD-02677,32,2026-02-26,pending
ORD-25695,STORE-0181,PROD-04322,28,2026-08-14,delivered
ORD-25696,STORE-0109,PROD-04282,24,2026-01-02,delivered
ORD-25697,STORE-0439,PROD-00275,13,2026-08-06,shipped
ORD-25698,STORE-0102,PROD-02273,37,2026-04-02,delivered
ORD-25699,STORE-0138,PROD-01726,50,2026-04-03,cancelled
ORD-25700,STORE-0188,PROD-01681,46,2026-03-05,shipped
ORD-25701,STORE-0094,PROD-02839,1,2026-01-09,pending
ORD-25702,STORE-0061,PROD-00685,9,2026-07-03,cancelled
ORD-25703,STORE-0492,PROD-04516,48,2026-02-11,delivered
ORD-25704,STORE-0352,PROD-02493,20,2026-06-10,delivered
ORD-25705,STORE-0281,PROD-01056,6,2026-07-16,cancelled
ORD-25706,STORE-0112,PROD-00397,50,2026-05-04,pending
ORD-25707,STORE-0319,PROD-04532,4,2026-02-16,delivered
ORD-25708,STORE-0398,PROD-02795,35,2026-01-01,cancelled
ORD-25709,STORE-0045,PROD-02357,32,2026-04-07,pending
ORD-25710,STORE-0070,PROD-00641,15,2026-04-09,delivered
ORD-25711,STORE-0255,PROD-03501,37,2026-06-09,delivered
ORD-25712,STORE-0363,PROD-04682,9,2026-05-13,cancelled
ORD-25713,STORE-0039,PROD-04447,39,2026-02-24,pending
ORD-25714,STORE-0231,PROD-00589,45,2026-01-25,cancelled
ORD-25715,STORE-0198,PROD-04375,9,2026-01-28,pending
ORD-25716,STORE-0187,PROD-03224,8,2026-02-12,pending
ORD-25717,STORE-0028,PROD-01825,37,2026-08-02,cancelled
ORD-25718,STORE-0203,PROD-00805,11,2026-02-09,cancelled
ORD-25719,STORE-0050,PROD-01117,32,2026-03-02,cancelled
ORD-25720,STORE-0388,PROD-02481,31,2026-01-20,delivered
ORD-25721,STORE-0089,PROD-04951,30,2026-08-11,pending
ORD-25722,STORE-0126,PROD-03902,37,2026-05-11,shipped
ORD-25723,STORE-0048,PROD-04997,17,2026-02-12,pending
ORD-25724,STORE-0164,PROD-04926,47,2026-04-21,pending
ORD-25725,STORE-0255,PROD-04430,10,2026-06-27,shipped
ORD-25726,STORE-0268,PROD-02903,50,2026-06-06,shipped
ORD-25727,STORE-0053,PROD-03457,2,2026-01-10,cancelled
ORD-25728,STORE-0176,PROD-04553,22,2026-07-26,pending
ORD-25729,STORE-0313,PROD-04802,25,2026-02-09,shipped
ORD-25730,STORE-0169,PROD-01528,32,2026-03-07,shipped
ORD-25731,STORE-0098,PROD-02077,8,2026-06-28,shipped
ORD-25732,STORE-0346,PROD-02088,7,2026-05-15,pending
ORD-25733,STORE-0222,PROD-03513,32,2026-07-09,shipped
ORD-25734,STORE-0116,PROD-04386,47,2026-02-28,pending
ORD-25735,STORE-0187,PROD-01042,38,2026-03-03,pending
ORD-25736,STORE-0463,PROD-00787,31,2026-06-05,shipped
ORD-25737,STORE-0214,PROD-00114,45,2026-07-15,delivered
ORD-25738,STORE-0383,PROD-01404,38,2026-02-01,pending
ORD-25739,STORE-0253,PROD-04607,40,2026-01-23,pending
ORD-25740,STORE-0273,PROD-02135,48,2026-03-01,cancelled
ORD-25741,STORE-0106,PROD-03290,30,2026-07-03,shipped
ORD-25742,STORE-0380,PROD-02057,46,2026-01-06,delivered
ORD-25743,STORE-0433,PROD-02960,39,2026-07-08,delivered
ORD-25744,STORE-0311,PROD-02551,42,2026-01-11,delivered
ORD-25745,STORE-0146,PROD-04847,33,2026-08-02,shipped
ORD-25746,STORE-0208,PROD-02544,13,2026-05-05,delivered
ORD-25747,STORE-0379,PROD-01594,1,2026-01-02,shipped
ORD-25748,STORE-0284,PROD-04741,14,2026-01-25,shipped
ORD-25749,STORE-0345,PROD-01502,20,2026-01-05,delivered
ORD-25750,STORE-0173,PROD-02685,8,2026-06-21,cancelled
ORD-25751,STORE-0449,PROD-01626,21,2026-08-04,delivered
ORD-25752,STORE-0419,PROD-02131,9,2026-06-26,cancelled
ORD-25753,STORE-0311,PROD-00017,22,2026-08-08,shipped
ORD-25754,STORE-0213,PROD-01635,33,2026-05-22,pending
ORD-25755,STORE-0293,PROD-01656,30,2026-07-27,shipped
ORD-25756,STORE-0092,PROD-02345,34,2026-03-06,pending
ORD-25757,STORE-0043,PROD-00149,25,2026-01-07,pending
ORD-25758,STORE-0340,PROD-03549,13,2026-07-16,delivered
ORD-25759,STORE-0175,PROD-01548,38,2026-01-20,shipped
ORD-25760,STORE-0257,PROD-01293,45,2026-06-16,cancelled
ORD-25761,STORE-0283,PROD-04509,24,2026-02-23,shipped
ORD-25762,STORE-0331,PROD-01181,36,2026-02-24,pending
ORD-25763,STORE-0383,PROD-04635,11,2026-03-26,cancelled
ORD-25764,STORE-0182,PROD-04507,47,2026-03-18,pending
ORD-25765,STORE-0031,PROD-02577,38,2026-05-15,pending
ORD-25766,STORE-0046,PROD-00982,3,2026-02-17,delivered
ORD-25767,STORE-0043,PROD-04417,21,2026-07-16,cancelled
ORD-25768,STORE-0217,PROD-01160,20,2026-05-17,shipped
ORD-25769,STORE-0387,PROD-04724,6,2026-02-02,cancelled
ORD-25770,STORE-0304,PROD-01235,15,2026-07-14,pending
ORD-25771,STORE-0012,PROD-03727,39,2026-05-17,cancelled
ORD-25772,STORE-0324,PROD-04873,37,2026-02-23,pending
ORD-25773,STORE-0414,PROD-01933,30,2026-08-04,cancelled
ORD-25774,STORE-0426,PROD-03973,7,2026-07-17,pending
ORD-25775,STORE-0234,PROD-04767,49,2026-04-15,pending
ORD-25776,STORE-0287,PROD-03938,29,2026-08-04,delivered
ORD-25777,STORE-0355,PROD-00855,10,2026-04-20,pending
ORD-25778,STORE-0021,PROD-02007,8,2026-08-09,delivered
ORD-25779,STORE-0495,PROD-02067,16,2026-06-23,pending
ORD-25780,STORE-0087,PROD-03327,50,2026-04-18,shipped
ORD-25781,STORE-0489,PROD-01134,17,2026-03-24,pending
ORD-25782,STORE-0343,PROD-00120,10,2026-01-17,cancelled
ORD-25783,STORE-0325,PROD-03673,10,2026-07-08,cancelled
ORD-25784,STORE-0052,PROD-00566,30,2026-05-24,delivered
ORD-25785,STORE-0007,PROD-04962,46,2026-07-17,pending
ORD-25786,STORE-0247,PROD-01552,22,2026-08-21,cancelled
ORD-25787,STORE-0161,PROD-03216,21,2026-01-18,cancelled
ORD-25788,STORE-0401,PROD-04977,23,2026-02-15,delivered
ORD-25789,STORE-0441,PROD-00350,50,2026-04-27,cancelled
ORD-25790,STORE-0419,PROD-00518,48,2026-08-04,shipped
ORD-25791,STORE-0198,PROD-00439,3,2026-04-23,cancelled
ORD-25792,STORE-0158,PROD-04862,21,2026-02-01,delivered
ORD-25793,STORE-0087,PROD-00891,4,2026-05-07,pending
ORD-25794,STORE-0052,PROD-03303,12,2026-05-07,pending
ORD-25795,STORE-0270,PROD-00624,32,2026-02-07,shipped
ORD-25796,STORE-0410,PROD-01386,37,2026-06-26,delivered
ORD-25797,STORE-0477,PROD-01211,35,2026-05-17,delivered
ORD-25798,STORE-0420,PROD-00159,41,2026-07-01,pending
ORD-25799,STORE-0290,PROD-02980,23,2026-04-24,shipped
ORD-25800,STORE-0234,PROD-00229,40,2026-03-07,pending
ORD-25801,STORE-0076,PROD-02481,1,2026-07-01,cancelled
ORD-25802,STORE-0252,PROD-01491,26,2026-03-08,shipped
ORD-25803,STORE-0011,PROD-00719,36,2026-07-20,cancelled
ORD-25804,STORE-0314,PROD-03960,9,2026-02-17,delivered
ORD-25805,STORE-0305,PROD-02269,28,2026-03-24,delivered
ORD-25806,STORE-0115,PROD-03891,8,2026-03-25,cancelled
ORD-25807,STORE-0277,PROD-03660,7,2026-05-19,delivered
ORD-25808,STORE-0361,PROD-02326,30,2026-05-03,delivered
ORD-25809,STORE-0261,PROD-04469,46,2026-04-03,pending
ORD-25810,STORE-0337,PROD-04560,28,2026-04-17,cancelled
ORD-25811,STORE-0206,PROD-00522,1,2026-07-22,delivered
ORD-25812,STORE-0444,PROD-01812,37,2026-08-14,pending
ORD-25813,STORE-0167,PROD-02037,40,2026-06-12,pending
ORD-25814,STORE-0458,PROD-00058,44,2026-01-02,shipped
ORD-25815,STORE-0379,PROD-01007,38,2026-05-13,delivered
ORD-25816,STORE-0445,PROD-00540,31,2026-07-05,cancelled
ORD-25817,STORE-0448,PROD-03946,22,2026-05-02,pending
ORD-25818,STORE-0102,PROD-04298,23,2026-04-20,delivered
ORD-25819,STORE-0313,PROD-04177,25,2026-05-02,shipped
ORD-25820,STORE-0477,PROD-03463,46,2026-03-13,delivered
ORD-25821,STORE-0359,PROD-02969,28,2026-07-26,shipped
ORD-25822,STORE-0452,PROD-03079,6,2026-07-08,delivered
ORD-25823,STORE-0079,PROD-03374,25,2026-02-20,cancelled
ORD-25824,STORE-0159,PROD-04107,40,2026-03-24,delivered
ORD-25825,STORE-0491,PROD-01065,38,2026-03-09,cancelled
ORD-25826,STORE-0373,PROD-00984,13,2026-05-13,delivered
ORD-25827,STORE-0285,PROD-01203,24,2026-04-25,pending
ORD-25828,STORE-0241,PROD-01544,9,2026-01-05,pending
ORD-25829,STORE-0437,PROD-00449,31,2026-08-26,pending
ORD-25830,STORE-0114,PROD-01045,27,2026-01-19,delivered
ORD-25831,STORE-0014,PROD-00261,46,2026-06-10,pending
ORD-25832,STORE-0010,PROD-03965,3,2026-07-28,delivered
ORD-25833,STORE-0032,PROD-03785,20,2026-08-08,cancelled
ORD-25834,STORE-0008,PROD-00729,9,2026-04-13,pending
ORD-25835,STORE-0116,PROD-01999,30,2026-07-13,delivered
ORD-25836,STORE-0119,PROD-01239,14,2026-06-07,pending
ORD-25837,STORE-0233,PROD-03675,21,2026-02-16,delivered
ORD-25838,STORE-0249,PROD-01803,33,2026-01-27,cancelled
ORD-25839,STORE-0092,PROD-03986,41,2026-08-12,shipped
ORD-25840,STORE-0332,PROD-01237,38,2026-07-20,shipped
ORD-25841,STORE-0258,PROD-01381,4,2026-04-15,shipped
ORD-25842,STORE-0120,PROD-04940,42,2026-05-03,delivered
ORD-25843,STORE-0357,PROD-00701,13,2026-05-12,cancelled
ORD-25844,STORE-0445,PROD-00332,10,2026-04-17,cancelled
ORD-25845,STORE-0420,PROD-02697,49,2026-01-14,pending
ORD-25846,STORE-0050,PROD-00840,35,2026-02-12,pending
ORD-25847,STORE-0349,PROD-00802,38,2026-05-27,cancelled
ORD-25848,STORE-0315,PROD-02091,22,2026-02-22,pending
ORD-25849,STORE-0283,PROD-04978,10,2026-05-04,delivered
ORD-25850,STORE-0268,PROD-00239,23,2026-04-23,delivered
ORD-25851,STORE-0123,PROD-00034,8,2026-06-22,cancelled
ORD-25852,STORE-0191,PROD-01580,17,2026-08-05,shipped
ORD-25853,STORE-0139,PROD-00679,28,2026-02-17,delivered
ORD-25854,STORE-0094,PROD-04362,31,2026-02-14,pending
ORD-25855,STORE-0155,PROD-00059,42,2026-04-28,cancelled
ORD-25856,STORE-0256,PROD-02124,7,2026-08-12,delivered
ORD-25857,STORE-0069,PROD-03409,45,2026-02-06,delivered
ORD-25858,STORE-0389,PROD-03694,12,2026-02-09,shipped
ORD-25859,STORE-0390,PROD-00355,12,2026-07-06,delivered
ORD-25860,STORE-0260,PROD-02484,7,2026-07-17,delivered
ORD-25861,STORE-0455,PROD-04591,18,2026-07-06,cancelled
ORD-25862,STORE-0239,PROD-00701,31,2026-05-21,shipped
ORD-25863,STORE-0063,PROD-01359,45,2026-07-10,delivered
ORD-25864,STORE-0475,PROD-04849,32,2026-08-06,delivered
ORD-25865,STORE-0493,PROD-01831,8,2026-04-20,cancelled
ORD-25866,STORE-0153,PROD-03965,39,2026-04-21,pending
ORD-25867,STORE-0079,PROD-02487,33,2026-04-21,cancelled
ORD-25868,STORE-0027,PROD-02730,26,2026-08-18,pending
ORD-25869,STORE-0258,PROD-02112,35,2026-02-06,pending
ORD-25870,STORE-0439,PROD-03489,25,2026-01-13,delivered
ORD-25871,STORE-0493,PROD-04038,11,2026-07-22,shipped
ORD-25872,STORE-0087,PROD-04526,40,2026-04-20,delivered
ORD-25873,STORE-0204,PROD-03144,13,2026-04-21,pending
ORD-25874,STORE-0060,PROD-02240,31,2026-06-25,pending
ORD-25875,STORE-0115,PROD-01571,34,2026-08-26,shipped
ORD-25876,STORE-0190,PROD-03865,22,2026-05-24,pending
ORD-25877,STORE-0059,PROD-01591,25,2026-05-12,delivered
ORD-25878,STORE-0197,PROD-02252,2,2026-07-22,shipped
ORD-25879,STORE-0472,PROD-04916,37,2026-02-09,cancelled
ORD-25880,STORE-0198,PROD-01144,28,2026-02-25,cancelled
ORD-25881,STORE-0384,PROD-04815,13,2026-08-03,pending
ORD-25882,STORE-0210,PROD-03003,47,2026-02-12,delivered
ORD-25883,STORE-0225,PROD-01928,1,2026-04-05,cancelled
ORD-25884,STORE-0188,PROD-00729,34,2026-02-15,delivered
ORD-25885,STORE-0366,PROD-01351,19,2026-06-09,cancelled
ORD-25886,STORE-0219,PROD-00193,29,2026-07-13,delivered
ORD-25887,STORE-0400,PROD-02497,26,2026-06-26,delivered
ORD-25888,STORE-0177,PROD-04147,34,2026-01-14,cancelled
ORD-25889,STORE-0326,PROD-00975,38,2026-02-26,delivered
ORD-25890,STORE-0009,PROD-00027,7,2026-02-22,pending
ORD-25891,STORE-0419,PROD-00225,34,2026-02-22,cancelled
ORD-25892,STORE-0369,PROD-02258,36,2026-07-12,cancelled
ORD-25893,STORE-0179,PROD-00378,15,2026-01-19,cancelled
ORD-25894,STORE-0088,PROD-00252,38,2026-05-18,cancelled
ORD-25895,STORE-0229,PROD-00717,8,2026-04-12,cancelled
ORD-25896,STORE-0294,PROD-00769,36,2026-03-01,delivered
ORD-25897,STORE-0486,PROD-03012,31,2026-05-05,pending
ORD-25898,STORE-0023,PROD-00179,28,2026-01-14,shipped
ORD-25899,STORE-0005,PROD-04150,26,2026-06-09,pending
ORD-25900,STORE-0024,PROD-03182,11,2026-04-03,shipped
ORD-25901,STORE-0170,PROD-03998,49,2026-06-18,pending
ORD-25902,STORE-0290,PROD-02135,29,2026-01-05,shipped
ORD-25903,STORE-0391,PROD-04346,47,2026-05-21,pending
ORD-25904,STORE-0086,PROD-02924,18,2026-08-04,shipped
ORD-25905,STORE-0163,PROD-03773,29,2026-01-21,shipped
ORD-25906,STORE-0031,PROD-00914,46,2026-03-04,cancelled
ORD-25907,STORE-0084,PROD-01370,20,2026-05-24,cancelled
ORD-25908,STORE-0037,PROD-01582,24,2026-04-04,cancelled
ORD-25909,STORE-0074,PROD-01537,27,2026-04-11,delivered
ORD-25910,STORE-0050,PROD-03751,3,2026-02-17,cancelled
ORD-25911,STORE-0217,PROD-01913,6,2026-03-22,shipped
ORD-25912,STORE-0183,PROD-00438,10,2026-07-01,cancelled
ORD-25913,STORE-0007,PROD-01522,24,2026-05-21,delivered
ORD-25914,STORE-0418,PROD-00689,4,2026-03-01,cancelled
ORD-25915,STORE-0143,PROD-00709,29,2026-04-28,cancelled
ORD-25916,STORE-0348,PROD-04754,17,2026-03-15,cancelled
ORD-25917,STORE-0269,PROD-04000,20,2026-07-21,delivered
ORD-25918,STORE-0336,PROD-00375,27,2026-03-04,delivered
ORD-25919,STORE-0038,PROD-04764,7,2026-08-05,pending
ORD-25920,STORE-0089,PROD-02319,38,2026-04-23,cancelled
ORD-25921,STORE-0011,PROD-02275,22,2026-04-07,cancelled
ORD-25922,STORE-0107,PROD-04877,18,2026-08-06,pending
ORD-25923,STORE-0183,PROD-04117,12,2026-04-06,delivered
ORD-25924,STORE-0471,PROD-02294,10,2026-01-06,shipped
ORD-25925,STORE-0375,PROD-01603,44,2026-05-09,shipped
ORD-25926,STORE-0454,PROD-01853,35,2026-06-18,pending
ORD-25927,STORE-0296,PROD-01043,35,2026-05-22,pending
ORD-25928,STORE-0154,PROD-04795,9,2026-01-01,delivered
ORD-25929,STORE-0369,PROD-02578,30,2026-03-21,cancelled
ORD-25930,STORE-0084,PROD-03960,23,2026-01-23,pending
ORD-25931,STORE-0267,PROD-04242,42,2026-04-17,pending
ORD-25932,STORE-0060,PROD-02490,42,2026-05-23,pending
ORD-25933,STORE-0415,PROD-03860,21,2026-05-16,shipped
ORD-25934,STORE-0073,PROD-00523,28,2026-04-26,pending
ORD-25935,STORE-0494,PROD-02318,23,2026-08-05,shipped
ORD-25936,STORE-0231,PROD-03732,47,2026-08-05,shipped
ORD-25937,STORE-0323,PROD-00540,12,2026-05-01,shipped
ORD-25938,STORE-0041,PROD-02682,14,2026-01-16,delivered
ORD-25939,STORE-0023,PROD-04195,37,2026-06-04,cancelled
ORD-25940,STORE-0157,PROD-02111,44,2026-01-22,shipped
ORD-25941,STORE-0259,PROD-03604,26,2026-01-20,cancelled
ORD-25942,STORE-0404,PROD-01476,39,2026-03-19,pending
ORD-25943,STORE-0244,PROD-01045,23,2026-02-02,delivered
ORD-25944,STORE-0230,PROD-04961,39,2026-06-15,delivered
ORD-25945,STORE-0238,PROD-04033,46,2026-05-26,delivered
ORD-25946,STORE-0233,PROD-03861,22,2026-03-03,shipped
ORD-25947,STORE-0498,PROD-02164,19,2026-05-13,shipped
ORD-25948,STORE-0332,PROD-04210,6,2026-08-01,shipped
ORD-25949,STORE-0271,PROD-02665,48,2026-08-16,shipped
ORD-25950,STORE-0390,PROD-01279,10,2026-05-27,pending
ORD-25951,STORE-0298,PROD-04712,33,2026-06-10,delivered
ORD-25952,STORE-0087,PROD-01231,2,2026-08-12,delivered
ORD-25953,STORE-0187,PROD-01844,27,2026-08-17,shipped
ORD-25954,STORE-0296,PROD-01226,26,2026-06-07,cancelled
ORD-25955,STORE-0114,PROD-04142,28,2026-07-03,cancelled
ORD-25956,STORE-0371,PROD-02287,49,2026-02-11,shipped
ORD-25957,STORE-0015,PROD-03931,36,2026-02-26,shipped
ORD-25958,STORE-0310,PROD-04876,47,2026-08-25,shipped
ORD-25959,STORE-0463,PROD-01036,24,2026-06-18,cancelled
ORD-25960,STORE-0462,PROD-01161,29,2026-06-18,delivered
ORD-25961,STORE-0395,PROD-02512,6,2026-01-03,cancelled
ORD-25962,STORE-0284,PROD-04801,2,2026-08-25,shipped
ORD-25963,STORE-0419,PROD-04666,35,2026-05-08,pending
ORD-25964,STORE-0065,PROD-02510,19,2026-01-08,delivered
ORD-25965,STORE-0356,PROD-01397,50,2026-05-05,shipped
ORD-25966,STORE-0481,PROD-02100,17,2026-03-11,delivered
ORD-25967,STORE-0442,PROD-02162,13,2026-01-11,delivered
ORD-25968,STORE-0407,PROD-04486,21,2026-01-23,pending
ORD-25969,STORE-0429,PROD-00497,19,2026-02-12,cancelled
ORD-25970,STORE-0431,PROD-02305,19,2026-05-12,shipped
ORD-25971,STORE-0058,PROD-04327,36,2026-04-19,pending
ORD-25972,STORE-0283,PROD-03558,11,2026-02-16,delivered
ORD-25973,STORE-0163,PROD-03766,42,2026-07-23,cancelled
