inventory_id,store_id,product_id,quantity_on_hand,reorder_point
INV-17462,STORE-0349,PROD-04701,93,48
INV-17463,STORE-0274,PROD-00863,56,11
INV-17464,STORE-0284,PROD-03965,66,48
INV-17465,STORE-0033,PROD-00414,102,10
INV-17466,STORE-0414,PROD-00478,32,26
INV-17467,STORE-0416,PROD-04532,20,11
INV-17468,STORE-0272,PROD-00599,189,58
INV-17469,STORE-0260,PROD-04045,171,26
INV-17470,STORE-0010,PROD-00583,22,34
INV-17471,STORE-0068,PROD-03124,191,39
INV-17472,STORE-0361,PROD-03683,125,39
INV-17473,STORE-0426,PROD-01294,65,21
INV-17474,STORE-0463,PROD-00184,86,20
INV-17475,STORE-0263,PROD-02733,164,50
INV-17476,STORE-0008,PROD-00556,92,23
INV-17477,STORE-0377,PROD-03128,146,20
INV-17478,STORE-0051,PROD-00549,92,37
INV-17479,STORE-0383,PROD-02577,169,27
INV-17480,STORE-0244,PROD-02769,197,54
INV-17481,STORE-0014,PROD-01079,44,28
INV-17482,STORE-0423,PROD-01448,122,55
INV-17483,STORE-0056,PROD-03756,143,36
INV-17484,STORE-0257,PROD-04531,65,49
INV-17485,STORE-0469,PROD-03661,143,11
INV-17486,STORE-0139,PROD-03699,72,22
INV-17487,STORE-0011,PROD-03239,200,33
INV-17488,STORE-0176,PROD-03070,37,34
INV-17489,STORE-0482,PROD-02748,56,10
INV-17490,STORE-0347,PROD-02461,55,36
INV-17491,STORE-0283,PROD-01735,146,58
INV-17492,STORE-0311,PROD-02191,180,46
INV-17493,STORE-0472,PROD-01649,39,47
INV-17494,STORE-0186,PROD-01644,35,20
INV-17495,STORE-0092,PROD-04081,151,27
INV-17496,STORE-0244,PROD-01134,200,30
INV-17497,STORE-0026,PROD-00325,89,57
INV-17498,STORE-0080,PROD-03888,83,60
INV-17499,STORE-0070,PROD-01073,66,57
INV-17500,STORE-0466,PROD-01915,70,44
INV-17501,STORE-0110,PROD-01476,133,32
INV-17502,STORE-0099,PROD-03776,41,32
INV-17503,STORE-0054,PROD-01764,47,25
INV-17504,STORE-0282,PROD-01646,176,60
INV-17505,STORE-0014,PROD-01025,116,40
INV-17506,STORE-0224,PROD-00241,7,12
INV-17507,STORE-0061,PROD-00074,192,52
INV-17508,STORE-0251,PROD-00775,157,25
INV-17509,STORE-0081,PROD-02138,84,27
INV-17510,STORE-0236,PROD-02332,67,21
INV-17511,STORE-0281,PROD-01397,96,33
INV-17512,STORE-0410,PROD-04778,101,19
INV-17513,STORE-0364,PROD-04316,160,47
INV-17514,STORE-0222,PROD-03763,117,60
INV-17515,STORE-0444,PROD-01885,102,16
INV-17516,STORE-0453,PROD-01278,175,10
INV-17517,STORE-0118,PROD-00235,161,26
INV-17518,STORE-0215,PROD-00190,143,15
INV-17519,STORE-0489,PROD-04417,84,16
INV-17520,STORE-0305,PROD-00402,107,60
INV-17521,STORE-0136,PROD-00454,90,46
INV-17522,STORE-0443,PROD-03594,110,28
INV-17523,STORE-0032,PROD-03351,136,54
INV-17524,STORE-0315,PROD-04359,181,35
INV-17525,STORE-0288,PROD-04816,180,20
INV-17526,STORE-0429,PROD-03154,98,10
INV-17527,STORE-0086,PROD-00896,131,23
INV-17528,STORE-0074,PROD-01859,81,36
INV-17529,STORE-0136,PROD-03604,165,43
INV-17530,STORE-0263,PROD-02454,184,36
INV-17531,STORE-0232,PROD-00939,159,47
INV-17532,STORE-0281,PROD-04467,143,56
INV-17533,STORE-0279,PROD-00889,79,55
INV-17534,STORE-0036,PROD-01954,139,55
INV-17535,STORE-0484,PROD-04360,49,44
INV-17536,STORE-0457,PROD-00136,125,11
INV-17537,STORE-0077,PROD-00467,14,28
INV-17538,STORE-0100,PROD-01129,174,11
INV-17539,STORE-0472,PROD-04617,63,24
INV-17540,STORE-0009,PROD-01295,166,38
INV-17541,STORE-0263,PROD-03277,177,52
INV-17542,STORE-0257,PROD-00882,179,14
INV-17543,STORE-0432,PROD-03803,119,19
INV-17544,STORE-0275,PROD-03691,80,20
INV-17545,STORE-0034,PROD-03423,163,46
INV-17546,STORE-0063,PROD-00313,121,41
INV-17547,STORE-0257,PROD-01331,43,52
INV-17548,STORE-0472,PROD-01836,32,58
INV-17549,STORE-0116,PROD-03809,123,16
INV-17550,STORE-0114,PROD-04275,11,21
INV-17551,STORE-0106,PROD-03877,81,19
INV-17552,STORE-0367,PROD-01956,112,20
INV-17553,STORE-0213,PROD-03503,26,24
INV-17554,STORE-0403,PROD-00569,110,58
INV-17555,STORE-0206,PROD-01091,187,11
INV-17556,STORE-0388,PROD-02901,154,15
INV-17557,STORE-0496,PROD-02348,183,11
INV-17558,STORE-0286,PROD-00201,119,30
INV-17559,STORE-0390,PROD-01431,160,44
INV-17560,STORE-0056,PROD-02252,190,44
INV-17561,STORE-0414,PROD-00396,113,12
INV-17562,STORE-0100,PROD-02809,83,52
INV-17563,STORE-0182,PROD-01837,32,27
INV-17564,STORE-0398,PROD-04417,49,54
INV-17565,STORE-0295,PROD-01940,148,40
INV-17566,STORE-0151,PROD-03945,72,17
INV-17567,STORE-0479,PROD-04194,46,59
INV-17568,STORE-0216,PROD-02241,157,33
INV-17569,STORE-0094,PROD-04100,183,11
INV-17570,STORE-0131,PROD-04873,193,53
INV-17571,STORE-0005,PROD-04666,28,41
INV-17572,STORE-0454,PROD-00412,127,29
INV-17573,STORE-0360,PROD-04874,102,46
INV-17574,STORE-0464,PROD-04598,60,57
INV-17575,STORE-0218,PROD-04634,10,60
INV-17576,STORE-0093,PROD-03519,78,11
INV-17577,STORE-0458,PROD-01103,87,57
INV-17578,STORE-0385,PROD-03876,157,21
INV-17579,STORE-0052,PROD-04157,57,47
INV-17580,STORE-0341,PROD-04492,153,27
INV-17581,STORE-0482,PROD-04102,83,21
INV-17582,STORE-0209,PROD-04740,46,30
INV-17583,STORE-0397,PROD-02195,91,24
INV-17584,STORE-0023,PROD-04932,127,51
INV-17585,STORE-0408,PROD-02456,129,40
INV-17586,STORE-0074,PROD-03330,111,32
INV-17587,STORE-0110,PROD-04656,134,46
INV-17588,STORE-0359,PROD-04222,38,41
INV-17589,STORE-0435,PROD-04004,16,34
INV-17590,STORE-0071,PROD-01836,163,16
INV-17591,STORE-0264,PROD-03031,123,14
INV-17592,STORE-0170,PROD-04121,97,58
INV-17593,STORE-0198,PROD-01538,3,11
INV-17594,STORE-0069,PROD-04901,25,23
INV-17595,STORE-0274,PROD-01315,110,14
INV-17596,STORE-0238,PROD-03256,57,14
INV-17597,STORE-0252,PROD-04414,160,54
INV-17598,STORE-0406,PROD-04658,6,28
INV-17599,STORE-0310,PROD-01542,77,31
INV-17600,STORE-0057,PROD-00762,15,25
INV-17601,STORE-0217,PROD-04205,161,35
INV-17602,STORE-0347,PROD-04276,100,16
INV-17603,STORE-0140,PROD-03640,9,47
INV-17604,STORE-0034,PROD-01956,28,28
INV-17605,STORE-0046,PROD-03185,149,26
INV-17606,STORE-0425,PROD-01137,8,17
INV-17607,STORE-0472,PROD-04177,79,37
INV-17608,STORE-0274,PROD-04810,25,13
INV-17609,STORE-0057,PROD-03673,166,44
INV-17610,STORE-0310,PROD-04819,153,44
INV-17611,STORE-0463,PROD-02648,64,33
INV-17612,STORE-0105,PROD-02354,104,59
INV-17613,STORE-0235,PROD-00703,14,10
INV-17614,STORE-0224,PROD-03089,26,53
INV-17615,STORE-0324,PROD-01167,185,55
INV-17616,STORE-0104,PROD-02817,90,57
INV-17617,STORE-0219,PROD-04895,111,44
INV-17618,STORE-0491,PROD-04479,124,22
INV-17619,STORE-0372,PROD-03658,132,30
INV-17620,STORE-0068,PROD-04390,163,11
INV-17621,STORE-0011,PROD-04939,117,12
INV-17622,STORE-0343,PROD-01784,79,20
INV-17623,STORE-0442,PROD-01132,112,18
INV-17624,STORE-0376,PROD-03511,106,33
INV-17625,STORE-0190,PROD-00643,45,58
INV-17626,STORE-0150,PROD-03073,18,33
INV-17627,STORE-0323,PROD-04390,106,43
INV-17628,STORE-0147,PROD-00172,82,15
INV-17629,STORE-0232,PROD-02889,121,40
INV-17630,STORE-0129,PROD-03153,29,15
INV-17631,STORE-0316,PROD-00472,89,40
INV-17632,STORE-0400,PROD-02944,58,15
INV-17633,STORE-0387,PROD-04200,135,50
INV-17634,STORE-0179,PROD-00623,199,30
INV-17635,STORE-0213,PROD-02159,8,22
INV-17636,STORE-0015,PROD-01505,134,36
INV-17637,STORE-0164,PROD-04041,33,34
INV-17638,STORE-0402,PROD-00112,99,15
INV-17639,STORE-0089,PROD-02916,156,15
INV-17640,STORE-0226,PROD-02726,76,16
INV-17641,STORE-0119,PROD-04904,152,41
INV-17642,STORE-0029,PROD-00847,166,55
INV-17643,STORE-0083,PROD-02203,43,15
INV-17644,STORE-0330,PROD-00428,55,39
INV-17645,STORE-0160,PROD-02256,139,24
INV-17646,STORE-0133,PROD-04462,77,44
INV-17647,STORE-0444,PROD-04715,193,25
INV-17648,STORE-0241,PROD-02531,9,53
INV-17649,STORE-0131,PROD-03537,19,44
INV-17650,STORE-0467,PROD-03665,22,45
INV-17651,STORE-0342,PROD-00181,120,35
INV-17652,STORE-0057,PROD-00042,164,39
INV-17653,STORE-0009,PROD-02093,21,23
INV-17654,STORE-0349,PROD-02551,186,25
INV-17655,STORE-0015,PROD-04269,73,45
INV-17656,STORE-0096,PROD-04104,84,36
INV-17657,STORE-0394,PROD-01409,195,59
INV-17658,STORE-0319,PROD-00379,34,33
INV-17659,STORE-0019,PROD-00267,36,32
INV-17660,STORE-0348,PROD-03310,102,11
INV-17661,STORE-0220,PROD-01128,56,60
INV-17662,STORE-0440,PROD-01164,55,31
INV-17663,STORE-0319,PROD-01345,32,45
INV-17664,STORE-0270,PROD-02264,10,23
INV-17665,STORE-0464,PROD-02908,0,35
INV-17666,STORE-0070,PROD-03634,40,16
INV-17667,STORE-0173,PROD-00254,71,27
INV-17668,STORE-0195,PROD-02790,102,25
INV-17669,STORE-0264,PROD-04516,157,55
INV-17670,STORE-0466,PROD-02268,97,35
INV-17671,STORE-0382,PROD-03061,96,12
INV-17672,STORE-0312,PROD-04275,63,59
INV-17673,STORE-0491,PROD-01752,143,35
INV-17674,STORE-0346,PROD-01014,99,30
INV-17675,STORE-0144,PROD-03707,11,22
INV-17676,STORE-0360,PROD-03917,28,43
INV-17677,STORE-0322,PROD-04623,156,25
INV-17678,STORE-0404,PROD-02900,58,26
INV-17679,STORE-0089,PROD-04531,155,22
INV-17680,STORE-0377,PROD-04872,50,34
INV-17681,STORE-0151,PROD-02433,194,44
INV-17682,STORE-0325,PROD-00803,27,38
INV-17683,STORE-0403,PROD-01527,149,21
INV-17684,STORE-0363,PROD-01774,41,12
INV-17685,STORE-0025,PROD-02299,138,54
INV-17686,STORE-0103,PROD-02277,32,21
INV-17687,STORE-0035,PROD-02903,171,36
INV-17688,STORE-0293,PROD-02362,73,40
INV-17689,STORE-0417,PROD-01907,112,49
INV-17690,STORE-0194,PROD-00825,195,19
INV-17691,STORE-0169,PROD-01559,41,13
INV-17692,STORE-0177,PROD-03128,36,14
INV-17693,STORE-0320,PROD-00390,113,11
INV-17694,STORE-0362,PROD-03994,65,29
INV-17695,STORE-0169,PROD-00009,19,48
INV-17696,STORE-0500,PROD-00653,56,14
INV-17697,STORE-0141,PROD-02144,104,33
INV-17698,STORE-0162,PROD-03805,178,56
INV-17699,STORE-0092,PROD-04971,38,37
INV-17700,STORE-0085,PROD-01906,156,31
INV-17701,STORE-0104,PROD-02294,74,53
INV-17702,STORE-0471,PROD-01466,193,41
INV-17703,STORE-0326,PROD-00666,143,60
INV-17704,STORE-0129,PROD-02520,154,54
INV-17705,STORE-0232,PROD-00021,186,32
INV-17706,STORE-0331,PROD-03946,73,15
INV-17707,STORE-0119,PROD-01923,50,34
INV-17708,STORE-0176,PROD-04748,170,29
INV-17709,STORE-0417,PROD-03450,57,36
INV-17710,STORE-0112,PROD-02429,107,42
INV-17711,STORE-0034,PROD-01094,50,33
INV-17712,STORE-0397,PROD-04280,182,57
INV-17713,STORE-0281,PROD-01425,102,55
INV-17714,STORE-0271,PROD-03432,12,32
INV-17715,STORE-0021,PROD-04956,78,33
INV-17716,STORE-0126,PROD-03338,161,15
INV-17717,STORE-0006,PROD-01915,23,36
INV-17718,STORE-0293,PROD-02853,127,58
INV-17719,STORE-0446,PROD-01593,94,43
INV-17720,STORE-0390,PROD-04087,129,49
INV-17721,STORE-0351,PROD-00051,108,34
INV-17722,STORE-0040,PROD-04249,49,30
INV-17723,STORE-0334,PROD-03004,158,31
INV-17724,STORE-0356,PROD-02229,117,34
INV-17725,STORE-0144,PROD-00179,154,43
INV-17726,STORE-0313,PROD-03509,90,16
INV-17727,STORE-0434,PROD-03418,57,30
INV-17728,STORE-0156,PROD-00651,63,50
INV-17729,STORE-0102,PROD-04680,61,20
INV-17730,STORE-0492,PROD-01405,108,44
INV-17731,STORE-0082,PROD-02836,8,53
INV-17732,STORE-0471,PROD-00597,74,13
INV-17733,STORE-0297,PROD-01872,170,37
INV-17734,STORE-0047,PROD-02762,182,29
INV-17735,STORE-0245,PROD-01505,54,31
INV-17736,STORE-0468,PROD-02753,193,31
INV-17737,STORE-0325,PROD-02736,82,14
INV-17738,STORE-0470,PROD-00307,122,54
INV-17739,STORE-0312,PROD-03429,89,40
INV-17740,STORE-0150,PROD-02105,7,23
INV-17741,STORE-0178,PROD-04539,160,21
INV-17742,STORE-0253,PROD-04955,54,48
INV-17743,STORE-0105,PROD-02204,53,10
INV-17744,STORE-0202,PROD-02794,142,20
INV-17745,STORE-0212,PROD-03353,34,49
INV-17746,STORE-0187,PROD-03348,20,12
INV-17747,STORE-0156,PROD-00357,194,24
INV-17748,STORE-0115,PROD-01828,187,10
INV-17749,STORE-0269,PROD-04086,112,23
INV-17750,STORE-0221,PROD-02372,3,11
INV-17751,STORE-0131,PROD-03021,4,33
INV-17752,STORE-0463,PROD-04231,11,47
INV-17753,STORE-0330,PROD-02403,8,29
INV-17754,STORE-0129,PROD-01661,31,35
INV-17755,STORE-0109,PROD-02442,137,44
INV-17756,STORE-0152,PROD-01281,16,19
INV-17757,STORE-0048,PROD-00207,189,19
INV-17758,STORE-0043,PROD-03450,118,54
INV-17759,STORE-0021,PROD-02921,80,34
INV-17760,STORE-0223,PROD-01887,178,51
INV-17761,STORE-0305,PROD-00213,94,20
INV-17762,STORE-0015,PROD-02605,86,22
INV-17763,STORE-0285,PROD-04846,146,32
INV-17764,STORE-0206,PROD-00634,62,37
INV-17765,STORE-0276,PROD-02914,120,36
INV-17766,STORE-0470,PROD-00281,144,41
INV-17767,STORE-0238,PROD-00279,157,27
INV-17768,STORE-0258,PROD-00635,67,17
INV-17769,STORE-0363,PROD-03928,148,10
INV-17770,STORE-0026,PROD-02212,72,31
INV-17771,STORE-0437,PROD-01354,20,60
INV-17772,STORE-0456,PROD-02916,41,33
INV-17773,STORE-0406,PROD-02459,154,29
INV-17774,STORE-0475,PROD-00099,64,47
INV-17775,STORE-0075,PROD-02620,94,43
INV-17776,STORE-0291,PROD-00412,77,19
INV-17777,STORE-0156,PROD-04115,125,57
INV-17778,STORE-0138,PROD-04092,11,34
INV-17779,STORE-0352,PROD-03348,185,38
INV-17780,STORE-0324,PROD-04594,84,16
INV-17781,STORE-0011,PROD-03324,88,20
INV-17782,STORE-0487,PROD-01057,190,56
INV-17783,STORE-0342,PROD-03823,138,30
INV-17784,STORE-0136,PROD-04767,125,23
INV-17785,STORE-0311,PROD-01461,169,45
INV-17786,STORE-0477,PROD-01764,151,56
INV-17787,STORE-0163,PROD-03825,107,11
INV-17788,STORE-0404,PROD-03617,72,42
INV-17789,STORE-0441,PROD-00530,24,45
INV-17790,STORE-0329,PROD-01865,4,58
INV-17791,STORE-0282,PROD-04329,2,53
INV-17792,STORE-0286,PROD-01980,155,14
INV-17793,STORE-0267,PROD-02525,50,41
INV-17794,STORE-0199,PROD-03329,4,53
INV-17795,STORE-0060,PROD-03626,45,17
INV-17796,STORE-0385,PROD-04992,185,52
INV-17797,STORE-0061,PROD-02892,171,41
INV-17798,STORE-0253,PROD-02115,79,16
INV-17799,STORE-0252,PROD-00859,164,32
INV-17800,STORE-0230,PROD-00598,177,25
INV-17801,STORE-0019,PROD-00191,120,41
INV-17802,STORE-0384,PROD-00549,172,55
INV-17803,STORE-0188,PROD-02951,174,44
INV-17804,STORE-0102,PROD-00505,199,56
INV-17805,STORE-0314,PROD-04127,86,41
INV-17806,STORE-0315,PROD-04700,121,11
INV-17807,STORE-0307,PROD-03861,28,19
INV-17808,STORE-0067,PROD-01390,138,24
INV-17809,STORE-0232,PROD-00348,91,49
INV-17810,STORE-0090,PROD-03061,178,10
INV-17811,STORE-0147,PROD-00792,90,47
INV-17812,STORE-0321,PROD-01393,184,11
INV-17813,STORE-0063,PROD-02481,137,54
INV-17814,STORE-0357,PROD-01907,24,31
INV-17815,STORE-0317,PROD-01314,172,37
INV-17816,STORE-0322,PROD-03715,56,36
INV-17817,STORE-0465,PROD-04417,119,59
INV-17818,STORE-0273,PROD-02146,150,42
INV-17819,STORE-0073,PROD-02989,140,40
INV-17820,STORE-0006,PROD-02395,72,32
INV-17821,STORE-0304,PROD-02998,72,58
INV-17822,STORE-0020,PROD-01807,33,52
INV-17823,STORE-0066,PROD-03098,97,31
INV-17824,STORE-0355,PROD-01610,87,25
INV-17825,STORE-0464,PROD-01210,156,53
INV-17826,STORE-0231,PROD-02637,33,34
INV-17827,STORE-0186,PROD-02256,97,32
INV-17828,STORE-0197,PROD-01370,166,26
INV-17829,STORE-0144,PROD-03206,73,14
INV-17830,STORE-0114,PROD-00139,167,10
INV-17831,STORE-0481,PROD-02868,93,42
INV-17832,STORE-0404,PROD-04919,24,21
INV-17833,STORE-0040,PROD-00883,117,22
INV-17834,STORE-0039,PROD-03564,92,17
INV-17835,STORE-0031,PROD-02677,44,36
INV-17836,STORE-0315,PROD-04939,157,12
INV-17837,STORE-0226,PROD-04435,180,12
INV-17838,STORE-0371,PROD-00909,160,36
INV-17839,STORE-0424,PROD-04059,100,48
INV-17840,STORE-0405,PROD-01598,106,32
INV-17841,STORE-0358,PROD-03416,96,59
INV-17842,STORE-0444,PROD-03091,21,16
INV-17843,STORE-0361,PROD-04779,62,24
INV-17844,STORE-0405,PROD-04393,153,24
INV-17845,STORE-0400,PROD-04567,8,36
INV-17846,STORE-0027,PROD-02403,13,33
INV-17847,STORE-0307,PROD-02754,71,44
INV-17848,STORE-0242,PROD-04249,120,33
INV-17849,STORE-0167,PROD-01490,63,45
INV-17850,STORE-0193,PROD-03720,170,11
INV-17851,STORE-0279,PROD-01039,15,52
INV-17852,STORE-0422,PROD-01588,42,27
INV-17853,STORE-0253,PROD-00064,115,44
INV-17854,STORE-0173,PROD-02668,137,52
INV-17855,STORE-0025,PROD-04638,130,17
INV-17856,STORE-0120,PROD-01602,151,45
INV-17857,STORE-0391,PROD-04392,41,11
INV-17858,STORE-0261,PROD-02069,51,58
INV-17859,STORE-0011,PROD-00592,177,11
INV-17860,STORE-0181,PROD-01375,104,26
INV-17861,STORE-0105,PROD-04938,140,17
INV-17862,STORE-0260,PROD-04062,143,34
INV-17863,STORE-0370,PROD-01785,131,36
INV-17864,STORE-0372,PROD-02872,157,55
INV-17865,STORE-0173,PROD-04333,16,24
INV-17866,STORE-0031,PROD-03493,160,15
INV-17867,STORE-0082,PROD-00318,154,54
INV-17868,STORE-0073,PROD-04656,106,41
INV-17869,STORE-0226,PROD-01134,74,24
INV-17870,STORE-0001,PROD-03269,177,58
INV-17871,STORE-0252,PROD-02572,57,29
INV-17872,STORE-0310,PROD-00229,145,38
INV-17873,STORE-0089,PROD-00453,115,42
INV-17874,STORE-0348,PROD-02086,63,21
INV-17875,STORE-0399,PROD-04543,132,44
INV-17876,STORE-0055,PROD-03199,12,56
INV-17877,STORE-0188,PROD-02298,86,31
INV-17878,STORE-0080,PROD-01674,35,52
INV-17879,STORE-0322,PROD-01377,93,51
INV-17880,STORE-0148,PROD-01355,186,39
INV-17881,STORE-0329,PROD-04807,113,40
INV-17882,STORE-0012,PROD-01516,41,42
INV-17883,STORE-0277,PROD-04844,25,20
INV-17884,STORE-0277,PROD-03478,2,31
INV-17885,STORE-0402,PROD-02202,124,28
INV-17886,STORE-0060,PROD-03123,23,23
INV-17887,STORE-0331,PROD-00302,137,21
INV-17888,STORE-0338,PROD-00149,143,32
INV-17889,STORE-0349,PROD-02515,107,17
INV-17890,STORE-0186,PROD-00940,108,56
INV-17891,STORE-0262,PROD-04330,101,10
INV-17892,STORE-0317,PROD-03258,3,52
INV-17893,STORE-0387,PROD-01283,168,44
INV-17894,STORE-0139,PROD-01449,35,10
INV-17895,STORE-0098,PROD-01286,43,31
INV-17896,STORE-0268,PROD-01056,17,42
INV-17897,STORE-0111,PROD-02026,144,34
INV-17898,STORE-0245,PROD-04110,56,25
INV-17899,STORE-0454,PROD-00195,38,49
INV-17900,STORE-0149,PROD-00566,103,42
INV-17901,STORE-0433,PROD-04006,100,30
INV-17902,STORE-0047,PROD-04683,162,27
INV-17903,STORE-0193,PROD-02201,134,27
INV-17904,STORE-0123,PROD-00338,82,33
INV-17905,STORE-0191,PROD-00817,143,30
INV-17906,STORE-0037,PROD-04375,155,51
INV-17907,STORE-0057,PROD-01126,42,53
INV-17908,STORE-0155,PROD-04252,150,17
INV-17909,STORE-0462,PROD-04217,169,35
INV-17910,STORE-0069,PROD-01812,95,60
INV-17911,STORE-0168,PROD-01535,148,11
INV-17912,STORE-0452,PROD-03832,96,26
INV-17913,STORE-0475,PROD-04892,75,10
INV-17914,STORE-0396,PROD-01562,31,52
INV-17915,STORE-0080,PROD-00849,41,50
INV-17916,STORE-0264,PROD-01026,29,45
INV-17917,STORE-0216,PROD-04906,135,17
INV-17918,STORE-0023,PROD-03803,128,54
INV-17919,STORE-0279,PROD-04034,101,21
INV-17920,STORE-0314,PROD-00482,26,30
INV-17921,STORE-0199,PROD-00378,154,23
INV-17922,STORE-0161,PROD-01040,157,31
INV-17923,STORE-0131,PROD-03704,154,40
INV-17924,STORE-0306,PROD-01254,189,35
INV-17925,STORE-0304,PROD-01038,168,26
INV-17926,STORE-0061,PROD-00326,57,10
INV-17927,STORE-0239,PROD-04878,3,19
INV-17928,STORE-0187,PROD-04927,84,41
INV-17929,STORE-0399,PROD-04260,17,56
INV-17930,STORE-0068,PROD-03513,51,26
INV-17931,STORE-0329,PROD-01701,80,21
INV-17932,STORE-0379,PROD-03366,28,45
INV-17933,STORE-0151,PROD-03773,129,57
INV-17934,STORE-0030,PROD-01103,82,19
INV-17935,STORE-0214,PROD-00299,96,18
INV-17936,STORE-0323,PROD-00419,128,13
INV-17937,STORE-0459,PROD-00367,89,15
INV-17938,STORE-0296,PROD-00477,187,28
INV-17939,STORE-0411,PROD-03348,197,13
INV-17940,STORE-0073,PROD-04040,93,31
INV-17941,STORE-0278,PROD-03313,76,11
INV-17942,STORE-0032,PROD-03159,31,31
INV-17943,STORE-0408,PROD-00119,66,20
INV-17944,STORE-0081,PROD-04418,44,24
INV-17945,STORE-0466,PROD-04498,17,57
INV-17946,STORE-0157,PROD-01598,117,53
INV-17947,STORE-0424,PROD-01284,113,41
INV-17948,STORE-0328,PROD-02405,183,27
INV-17949,STORE-0475,PROD-00986,153,15
INV-17950,STORE-0163,PROD-03269,95,48
INV-17951,STORE-0004,PROD-00983,136,17
INV-17952,STORE-0445,PROD-02440,48,57
INV-17953,STORE-0268,PROD-04566,32,56
INV-17954,STORE-0173,PROD-03480,188,39
INV-17955,STORE-0290,PROD-00755,69,17
INV-17956,STORE-0272,PROD-00922,39,19
INV-17957,STORE-0261,PROD-01470,185,53
INV-17958,STORE-0348,PROD-02678,41,50
INV-17959,STORE-0054,PROD-01134,50,47
INV-17960,STORE-0419,PROD-02729,100,43
INV-17961,STORE-0119,PROD-02722,107,31
INV-17962,STORE-0146,PROD-03507,142,47
INV-17963,STORE-0358,PROD-02623,175,46
INV-17964,STORE-0288,PROD-04305,162,42
INV-17965,STORE-0141,PROD-03166,9,13
INV-17966,STORE-0476,PROD-00736,106,35
INV-17967,STORE-0286,PROD-02238,133,34
INV-17968,STORE-0487,PROD-02961,11,44
INV-17969,STORE-0130,PROD-00948,188,43
INV-17970,STORE-0327,PROD-02926,123,48
INV-17971,STORE-0366,PROD-04280,49,11
INV-17972,STORE-0105,PROD-04718,53,49
INV-17973,STORE-0482,PROD-01303,153,43
INV-17974,STORE-0352,PROD-02805,153,31
INV-17975,STORE-0489,PROD-01074,153,20
INV-17976,STORE-0254,PROD-01109,9,44
INV-17977,STORE-0121,PROD-01406,85,40
INV-17978,STORE-0430,PROD-03434,148,23
INV-17979,STORE-0211,PROD-01204,143,55
INV-17980,STORE-0229,PROD-03546,124,40
INV-17981,STORE-0160,PROD-01345,93,43
INV-17982,STORE-0179,PROD-01362,105,47
INV-17983,STORE-0444,PROD-03333,93,54
INV-17984,STORE-0459,PROD-04842,193,33
INV-17985,STORE-0068,PROD-00937,69,11
INV-17986,STORE-0105,PROD-03603,173,44
INV-17987,STORE-0472,PROD-03829,47,15
INV-17988,STORE-0124,PROD-04746,69,59
INV-17989,STORE-0353,PROD-01157,99,14
INV-17990,STORE-0054,PROD-03646,81,20
INV-17991,STORE-0478,PROD-03018,143,31
INV-17992,STORE-0247,PROD-04724,28,23
INV-17993,STORE-0190,PROD-04813,10,51
INV-17994,STORE-0460,PROD-00343,130,28
INV-17995,STORE-0102,PROD-03256,189,49
INV-17996,STORE-0436,PROD-04153,162,48
INV-17997,STORE-0496,PROD-00587,199,40
INV-17998,STORE-0041,PROD-03211,157,18
INV-17999,STORE-0064,PROD-03526,185,12
INV-18000,STORE-0070,PROD-04020,5,59
INV-18001,STORE-0101,PROD-01874,184,51
INV-18002,STORE-0433,PROD-01380,27,20
INV-18003,STORE-0091,PROD-01542,72,50
INV-18004,STORE-0255,PROD-03943,43,19
INV-18005,STORE-0102,PROD-04372,85,25
INV-18006,STORE-0289,PROD-02899,38,41
INV-18007,STORE-0101,PROD-00274,191,54
INV-18008,STORE-0115,PROD-03225,25,55
INV-18009,STORE-0426,PROD-04073,196,22
INV-18010,STORE-0238,PROD-01564,87,40
INV-18011,STORE-0031,PROD-04942,89,27
INV-18012,STORE-0484,PROD-02120,85,33
INV-18013,STORE-0120,PROD-04703,107,17
INV-18014,STORE-0120,PROD-00805,109,35
INV-18015,STORE-0092,PROD-02579,161,11
INV-18016,STORE-0408,PROD-02256,150,30
INV-18017,STORE-0066,PROD-04109,88,36
INV-18018,STORE-0032,PROD-00096,77,30
INV-18019,STORE-0099,PROD-02310,185,53
INV-18020,STORE-0258,PROD-03082,83,52
INV-18021,STORE-0078,PROD-00912,20,13
INV-18022,STORE-0409,PROD-00271,196,13
INV-18023,STORE-0179,PROD-04572,7,46
INV-18024,STORE-0185,PROD-04870,31,49
INV-18025,STORE-0220,PROD-04870,125,13
INV-18026,STORE-0223,PROD-00756,9,48
INV-18027,STORE-0399,PROD-01810,39,20
INV-18028,STORE-0291,PROD-02294,120,10
INV-18029,STORE-0044,PROD-01441,22,55
INV-18030,STORE-0173,PROD-01207,143,15
INV-18031,STORE-0227,PROD-04902,45,37
INV-18032,STORE-0389,PROD-03379,8,46
INV-18033,STORE-0007,PROD-04668,171,35
INV-18034,STORE-0463,PROD-01258,113,18
INV-18035,STORE-0177,PROD-04651,149,59
INV-18036,STORE-0332,PROD-03096,52,45
INV-18037,STORE-0264,PROD-02726,19,55
INV-18038,STORE-0211,PROD-01763,50,58
INV-18039,STORE-0140,PROD-04432,185,46
INV-18040,STORE-0448,PROD-01198,89,46
INV-18041,STORE-0039,PROD-02732,119,54
INV-18042,STORE-0425,PROD-02792,93,12
INV-18043,STORE-0115,PROD-00884,37,50
