account_id,customer_id,account_type,opened_at
ACC-02536,CUST-04916,checking,2024-06-13
ACC-02537,CUST-04202,savings,2024-12-18
ACC-02538,CUST-03120,savings,2024-03-22
ACC-02539,CUST-01901,savings,2024-02-10
ACC-02540,CUST-00054,credit_card,2024-09-17
ACC-02541,CUST-04001,savings,2024-11-21
ACC-02542,CUST-03807,checking,2024-11-12
ACC-02543,CUST-04679,credit_card,2024-04-12
ACC-02544,CUST-03310,credit_card,2024-09-07
ACC-02545,CUST-04965,credit_card,2024-09-12
ACC-02546,CUST-02093,savings,2024-08-04
ACC-02547,CUST-02543,checking,2024-11-01
ACC-02548,CUST-00748,checking,2024-08-25
ACC-02549,CUST-00668,checking,2024-03-04
ACC-02550,CUST-02944,checking,2024-01-19
ACC-02551,CUST-04579,checking,2024-02-09
ACC-02552,CUST-04200,credit_card,2024-02-09
ACC-02553,CUST-04198,savings,2024-05-07
ACC-02554,CUST-01720,credit_card,2024-02-05
ACC-02555,CUST-03585,checking,2024-03-24
ACC-02556,CUST-04982,savings,2024-06-18
ACC-02557,CUST-00952,credit_card,2024-12-13
ACC-02558,CUST-02627,credit_card,2024-05-15
ACC-02559,CUST-03767,credit_card,2024-09-18
ACC-02560,CUST-04319,checking,2024-04-18
ACC-02561,CUST-01556,credit_card,2024-04-14
ACC-02562,CUST-01596,credit_card,2024-02-04
ACC-02563,CUST-03048,savings,2024-04-01
ACC-02564,CUST-03388,checking,2024-06-02
ACC-02565,CUST-02215,credit_card,2024-09-10
ACC-02566,CUST-03070,credit_card,2024-12-21
ACC-02567,CUST-00018,savings,2024-08-22
ACC-02568,CUST-00994,checking,2024-02-05
ACC-02569,CUST-03236,credit_card,2024-03-19
ACC-02570,CUST-01471,credit_card,2024-11-10
ACC-02571,CUST-01325,savings,2024-02-27
ACC-02572,CUST-00389,credit_card,2024-09-25
ACC-02573,CUST-03709,checking,2024-12-22
ACC-02574,CUST-04949,savings,2024-06-20
ACC-02575,CUST-03336,credit_card,2024-02-13
ACC-02576,CUST-01070,credit_card,2024-11-03
ACC-02577,CUST-03550,checking,2024-07-18
ACC-02578,CUST-03818,credit_card,2024-11-25
ACC-02579,CUST-02265,credit_card,2024-01-11
ACC-02580,CUST-00922,checking,2024-04-23
ACC-02581,CUST-04819,credit_card,2024-02-16
ACC-02582,CUST-03359,savings,2024-04-19
ACC-02583,CUST-04019,checking,2024-08-07
ACC-02584,CUST-00671,checking,2024-04-06
ACC-02585,CUST-01759,savings,2024-09-25
ACC-02586,CUST-02204,checking,2024-10-04
ACC-02587,CUST-03300,checking,2024-03-01
ACC-02588,CUST-00171,checking,2024-01-18
ACC-02589,CUST-02693,savings,2024-07-03
ACC-02590,CUST-04112,savings,2024-06-10
ACC-02591,CUST-01735,credit_card,2024-01-10
ACC-02592,CUST-01014,checking,2024-05-11
ACC-02593,CUST-00625,credit_card,2024-07-21
ACC-02594,CUST-03364,savings,2024-06-24
ACC-02595,CUST-00361,credit_card,2024-11-17
ACC-02596,CUST-01069,savings,2024-07-28
ACC-02597,CUST-02439,savings,2024-07-23
ACC-02598,CUST-03160,credit_card,2024-07-10
ACC-02599,CUST-02135,checking,2024-10-25
ACC-02600,CUST-00708,savings,2024-11-24
ACC-02601,CUST-00486,credit_card,2024-01-10
ACC-02602,CUST-03869,savings,2024-06-13
ACC-02603,CUST-01481,savings,2024-03-23
ACC-02604,CUST-00774,checking,2024-06-22
ACC-02605,CUST-03375,credit_card,2024-05-03
ACC-02606,CUST-04255,savings,2024-08-07
ACC-02607,CUST-02757,checking,2024-10-01
ACC-02608,CUST-03742,savings,2024-01-01
ACC-02609,CUST-03302,savings,2024-04-19
ACC-02610,CUST-02522,savings,2024-03-18
ACC-02611,CUST-04715,checking,2024-09-27
ACC-02612,CUST-00836,savings,2024-07-22
ACC-02613,CUST-03025,checking,2024-11-15
ACC-02614,CUST-00701,checking,2024-05-04
ACC-02615,CUST-03091,credit_card,2024-07-12
ACC-02616,CUST-02923,credit_card,2024-07-10
ACC-02617,CUST-00962,checking,2024-06-07
ACC-02618,CUST-04858,savings,2024-11-20
ACC-02619,CUST-03814,checking,2024-10-21
ACC-02620,CUST-03703,savings,2024-07-26
ACC-02621,CUST-02709,checking,2024-07-10
ACC-02622,CUST-01538,savings,2024-11-18
ACC-02623,CUST-03229,savings,2024-08-02
ACC-02624,CUST-02707,credit_card,2024-01-13
ACC-02625,CUST-04140,checking,2024-04-07
ACC-02626,CUST-03574,checking,2024-02-03
ACC-02627,CUST-04086,credit_card,2024-12-21
ACC-02628,CUST-01459,checking,2024-05-17
ACC-02629,CUST-01981,checking,2024-08-17
ACC-02630,CUST-04020,credit_card,2024-07-25
ACC-02631,CUST-04564,checking,2024-02-21
ACC-02632,CUST-04269,savings,2024-12-20
ACC-02633,CUST-02668,checking,2024-06-23
ACC-02634,CUST-02444,savings,2024-01-13
ACC-02635,CUST-02317,savings,2024-10-22
ACC-02636,CUST-03694,credit_card,2024-01-11
ACC-02637,CUST-02474,checking,2024-09-25
ACC-02638,CUST-01555,credit_card,2024-06-20
ACC-02639,CUST-04994,credit_card,2024-04-24
ACC-02640,CUST-02421,credit_card,2024-06-07
ACC-02641,CUST-02226,checking,2024-07-09
ACC-02642,CUST-03334,checking,2024-08-19
ACC-02643,CUST-04661,credit_card,2024-07-19
ACC-02644,CUST-04385,credit_card,2024-02-08
ACC-02645,CUST-02548,credit_card,2024-10-23
ACC-02646,CUST-04903,savings,2024-08-16
ACC-02647,CUST-03130,checking,2024-02-22
ACC-02648,CUST-03960,checking,2024-01-21
ACC-02649,CUST-01776,checking,2024-05-11
ACC-02650,CUST-00600,checking,2024-11-21
ACC-02651,CUST-00247,savings,2024-07-24
ACC-02652,CUST-02184,savings,2024-09-20
ACC-02653,CUST-01331,savings,2024-03-11
ACC-02654,CUST-04471,credit_card,2024-06-19
ACC-02655,CUST-04185,savings,2024-10-20
ACC-02656,CUST-04731,credit_card,2024-11-11
ACC-02657,CUST-03893,credit_card,2024-06-12
ACC-02658,CUST-00369,credit_card,2024-03-13
ACC-02659,CUST-01115,savings,2024-08-03
ACC-02660,CUST-04714,savings,2024-01-26
ACC-02661,CUST-00028,checking,2024-11-26
ACC-02662,CUST-04251,credit_card,2024-10-22
ACC-02663,CUST-00679,checking,2024-04-15
ACC-02664,CUST-04918,savings,2024-04-11
ACC-02665,CUST-02444,credit_card,2024-12-09
ACC-02666,CUST-01357,checking,2024-05-10
ACC-02667,CUST-00183,savings,2024-12-04
ACC-02668,CUST-01057,savings,2024-04-26
ACC-02669,CUST-00846,checking,2024-04-15
ACC-02670,CUST-02507,credit_card,2024-04-24
ACC-02671,CUST-02814,credit_card,2024-12-08
ACC-02672,CUST-02851,checking,2024-02-23
ACC-02673,CUST-00983,checking,2024-08-26
ACC-02674,CUST-03324,savings,2024-03-25
ACC-02675,CUST-03035,checking,2024-02-26
ACC-02676,CUST-04869,credit_card,2024-06-28
ACC-02677,CUST-00910,checking,2024-01-21
ACC-02678,CUST-04224,savings,2024-11-22
ACC-02679,CUST-03069,checking,2024-03-03
ACC-02680,CUST-02814,credit_card,2024-08-14
ACC-02681,CUST-04947,credit_card,2024-01-12
ACC-02682,CUST-04595,savings,2024-07-10
ACC-02683,CUST-03644,checking,2024-01-26
ACC-02684,CUST-01275,savings,2024-03-19
ACC-02685,CUST-01235,credit_card,2024-07-19
ACC-02686,CUST-00081,checking,2024-12-15
ACC-02687,CUST-00218,credit_card,2024-05-25
ACC-02688,CUST-01685,checking,2024-04-04
ACC-02689,CUST-02605,checking,2024-05-14
ACC-02690,CUST-02346,checking,2024-08-24
ACC-02691,CUST-00960,checking,2024-08-01
ACC-02692,CUST-02631,checking,2024-10-19
ACC-02693,CUST-00075,credit_card,2024-01-24
ACC-02694,CUST-04700,checking,2024-02-09
ACC-02695,CUST-04467,checking,2024-08-14
ACC-02696,CUST-02996,checking,2024-02-23
ACC-02697,CUST-02240,savings,2024-06-08
ACC-02698,CUST-01711,checking,2024-08-14
ACC-02699,CUST-03636,checking,2024-04-21
ACC-02700,CUST-04374,credit_card,2024-12-26
ACC-02701,CUST-04976,checking,2024-12-25
ACC-02702,CUST-01000,credit_card,2024-02-27
ACC-02703,CUST-01884,savings,2024-12-15
ACC-02704,CUST-03371,savings,2024-09-20
ACC-02705,CUST-00160,checking,2024-11-23
ACC-02706,CUST-04242,savings,2024-12-06
ACC-02707,CUST-03029,savings,2024-09-21
ACC-02708,CUST-02458,credit_card,2024-06-10
ACC-02709,CUST-03704,savings,2024-02-15
ACC-02710,CUST-02393,credit_card,2024-09-12
ACC-02711,CUST-00991,savings,2024-07-02
ACC-02712,CUST-00266,checking,2024-04-11
ACC-02713,CUST-01182,credit_card,2024-02-21
ACC-02714,CUST-01375,credit_card,2024-01-22
ACC-02715,CUST-00041,savings,2024-04-08
ACC-02716,CUST-00529,checking,2024-06-01
ACC-02717,CUST-02086,credit_card,2024-04-01
ACC-02718,CUST-04325,checking,2024-12-26
ACC-02719,CUST-00712,credit_card,2024-06-17
ACC-02720,CUST-03071,credit_card,2024-04-06
ACC-02721,CUST-01133,credit_card,2024-12-05
ACC-02722,CUST-01263,savings,2024-02-07
ACC-02723,CUST-02694,checking,2024-07-28
ACC-02724,CUST-02255,checking,2024-10-07
ACC-02725,CUST-01328,savings,2024-01-01
ACC-02726,CUST-04535,checking,2024-12-02
ACC-02727,CUST-00385,credit_card,2024-12-08
ACC-02728,CUST-00590,credit_card,2024-08-09
ACC-02729,CUST-00985,savings,2024-09-09
ACC-02730,CUST-00354,checking,2024-04-02
ACC-02731,CUST-01907,checking,2024-10-20
ACC-02732,CUST-04526,savings,2024-07-16
ACC-02733,CUST-04021,checking,2024-12-15
ACC-02734,CUST-04283,savings,2024-02-04
ACC-02735,CUST-04942,checking,2024-04-09
ACC-02736,CUST-01522,savings,2024-01-14
ACC-02737,CUST-03262,checking,2024-07-08
ACC-02738,CUST-03377,credit_card,2024-03-21
ACC-02739,CUST-00769,credit_card,2024-08-07
ACC-02740,CUST-03671,credit_card,2024-03-28
ACC-02741,CUST-02079,savings,2024-10-03
ACC-02742,CUST-04926,credit_card,2024-02-26
ACC-02743,CUST-00184,savings,2024-12-05
ACC-02744,CUST-01821,savings,2024-05-11
ACC-02745,CUST-02487,credit_card,2024-01-05
ACC-02746,CUST-00155,savings,2024-08-04
ACC-02747,CUST-04883,savings,2024-10-14
ACC-02748,CUST-02694,savings,2024-09-26
ACC-02749,CUST-00734,credit_card,2024-11-11
ACC-02750,CUST-01745,savings,2024-08-11
ACC-02751,CUST-04805,checking,2024-12-26
ACC-02752,CUST-02734,credit_card,2024-03-15
ACC-02753,CUST-02449,checking,2024-01-10
ACC-02754,CUST-04465,savings,2024-05-20
ACC-02755,CUST-03937,checking,2024-08-08
ACC-02756,CUST-04523,credit_card,2024-09-15
ACC-02757,CUST-01547,credit_card,2024-08-14
ACC-02758,CUST-02096,credit_card,2024-10-13
ACC-02759,CUST-03098,checking,2024-03-17
ACC-02760,CUST-01548,credit_card,2024-01-02
ACC-02761,CUST-02868,credit_card,2024-03-21
ACC-02762,CUST-04832,credit_card,2024-08-12
ACC-02763,CUST-01724,checking,2024-01-25
ACC-02764,CUST-01146,checking,2024-01-12
ACC-02765,CUST-01009,savings,2024-05-08
ACC-02766,CUST-04210,checking,2024-07-06
ACC-02767,CUST-00800,savings,2024-12-22
ACC-02768,CUST-00342,savings,2024-10-16
ACC-02769,CUST-03851,credit_card,2024-05-08
ACC-02770,CUST-02561,savings,2024-06-07
ACC-02771,CUST-01870,savings,2024-02-17
ACC-02772,CUST-03876,credit_card,2024-08-21
ACC-02773,CUST-03370,credit_card,2024-04-26
ACC-02774,CUST-03745,credit_card,2024-01-11
ACC-02775,CUST-04944,savings,2024-11-09
ACC-02776,CUST-02010,checking,2024-12-26
ACC-02777,CUST-03289,checking,2024-11-22
ACC-02778,CUST-02606,credit_card,2024-08-19
ACC-02779,CUST-03314,savings,2024-03-17
ACC-02780,CUST-03809,checking,2024-09-17
ACC-02781,CUST-02921,savings,2024-04-04
ACC-02782,CUST-04250,credit_card,2024-12-14
ACC-02783,CUST-02955,savings,2024-08-11
ACC-02784,CUST-00975,credit_card,2024-02-16
ACC-02785,CUST-02957,savings,2024-07-14
ACC-02786,CUST-01256,credit_card,2024-02-19
ACC-02787,CUST-04238,checking,2024-08-18
ACC-02788,CUST-00682,savings,2024-11-26
ACC-02789,CUST-02061,credit_card,2024-05-04
ACC-02790,CUST-00710,checking,2024-04-27
ACC-02791,CUST-04302,savings,2024-09-22
ACC-02792,CUST-04293,savings,2024-10-18
ACC-02793,CUST-00398,savings,2024-06-04
ACC-02794,CUST-00904,savings,2024-02-08
ACC-02795,CUST-04641,checking,2024-09-18
ACC-02796,CUST-02223,checking,2024-11-21
ACC-02797,CUST-02234,savings,2024-02-17
ACC-02798,CUST-03376,credit_card,2024-04-02
ACC-02799,CUST-04640,checking,2024-02-16
ACC-02800,CUST-00437,credit_card,2024-02-03
ACC-02801,CUST-01860,credit_card,2024-01-05
ACC-02802,CUST-00099,checking,2024-08-28
ACC-02803,CUST-00433,savings,2024-01-17
ACC-02804,CUST-04347,savings,2024-02-18
ACC-02805,CUST-04852,savings,2024-04-14
ACC-02806,CUST-00217,savings,2024-03-14
ACC-02807,CUST-01453,savings,2024-02-12
ACC-02808,CUST-04894,savings,2024-08-18
ACC-02809,CUST-02567,savings,2024-02-15
ACC-02810,CUST-03521,credit_card,2024-01-04
ACC-02811,CUST-04095,checking,2024-10-05
ACC-02812,CUST-00439,checking,2024-03-22
ACC-02813,CUST-01158,checking,2024-02-05
ACC-02814,CUST-03130,checking,2024-08-28
ACC-02815,CUST-00943,credit_card,2024-02-28
ACC-02816,CUST-01882,savings,2024-08-11
ACC-02817,CUST-01551,credit_card,2024-06-02
ACC-02818,CUST-04445,credit_card,2024-01-14
ACC-02819,CUST-03067,credit_card,2024-05-17
ACC-02820,CUST-00460,savings,2024-04-08
ACC-02821,CUST-01209,savings,2024-08-08
ACC-02822,CUST-04629,savings,2024-09-07
ACC-02823,CUST-01771,savings,2024-04-03
ACC-02824,CUST-02241,savings,2024-01-21
ACC-02825,CUST-04104,checking,2024-05-12
ACC-02826,CUST-04572,checking,2024-02-10
ACC-02827,CUST-02031,savings,2024-05-19
ACC-02828,CUST-01841,savings,2024-08-19
ACC-02829,CUST-04183,savings,2024-08-10
ACC-02830,CUST-03143,savings,2024-02-20
ACC-02831,CUST-04099,credit_card,2024-05-22
ACC-02832,CUST-00084,checking,2024-03-19
ACC-02833,CUST-02483,credit_card,2024-04-09
ACC-02834,CUST-03615,savings,2024-12-12
ACC-02835,CUST-03610,credit_card,2024-03-04
ACC-02836,CUST-02117,savings,2024-11-17
ACC-02837,CUST-04684,credit_card,2024-02-22
ACC-02838,CUST-02713,credit_card,2024-02-12
ACC-02839,CUST-00011,checking,2024-01-15
ACC-02840,CUST-04222,savings,2024-02-14
ACC-02841,CUST-01259,credit_card,2024-07-22
ACC-02842,CUST-01271,checking,2024-12-09
ACC-02843,CUST-00134,savings,2024-09-22
ACC-02844,CUST-03573,checking,2024-11-06
ACC-02845,CUST-01193,checking,2024-11-17
ACC-02846,CUST-03854,savings,2024-01-14
ACC-02847,CUST-01075,savings,2024-02-11
ACC-02848,CUST-00686,checking,2024-08-02
ACC-02849,CUST-02765,credit_card,2024-09-13
ACC-02850,CUST-03085,checking,2024-09-05
ACC-02851,CUST-00268,savings,2024-04-18
ACC-02852,CUST-02639,credit_card,2024-01-05
ACC-02853,CUST-00023,savings,2024-03-03
ACC-02854,CUST-00672,credit_card,2024-02-13
ACC-02855,CUST-02007,savings,2024-11-05
ACC-02856,CUST-03850,savings,2024-01-02
ACC-02857,CUST-03775,savings,2024-01-07
ACC-02858,CUST-04549,checking,2024-08-10
ACC-02859,CUST-02367,checking,2024-08-13
ACC-02860,CUST-02793,checking,2024-05-18
ACC-02861,CUST-01440,savings,2024-10-17
ACC-02862,CUST-00189,checking,2024-04-26
ACC-02863,CUST-02762,credit_card,2024-05-14
ACC-02864,CUST-04854,savings,2024-10-25
ACC-02865,CUST-00767,checking,2024-12-19
ACC-02866,CUST-04562,credit_card,2024-09-18
ACC-02867,CUST-02473,savings,2024-03-21
ACC-02868,CUST-00108,checking,2024-03-24
ACC-02869,CUST-03528,savings,2024-08-14
ACC-02870,CUST-03567,savings,2024-10-22
ACC-02871,CUST-02864,savings,2024-04-09
ACC-02872,CUST-01430,checking,2024-02-17
ACC-02873,CUST-04309,checking,2024-01-09
ACC-02874,CUST-01553,savings,2024-07-08
ACC-02875,CUST-04401,credit_card,2024-05-23
ACC-02876,CUST-00515,checking,2024-07-25
ACC-02877,CUST-02723,checking,2024-07-21
ACC-02878,CUST-01495,credit_card,2024-02-19
ACC-02879,CUST-03344,credit_card,2024-10-23
ACC-02880,CUST-04636,credit_card,2024-09-19
ACC-02881,CUST-04711,checking,2024-04-16
ACC-02882,CUST-02794,savings,2024-01-12
ACC-02883,CUST-01470,checking,2024-05-27
ACC-02884,CUST-03739,checking,2024-06-05
ACC-02885,CUST-04882,savings,2024-08-12
ACC-02886,CUST-02107,savings,2024-09-04
ACC-02887,CUST-00528,credit_card,2024-08-25
ACC-02888,CUST-00612,credit_card,2024-03-19
ACC-02889,CUST-04861,checking,2024-11-04
ACC-02890,CUST-01916,savings,2024-06-13
ACC-02891,CUST-01702,savings,2024-09-06
ACC-02892,CUST-01242,credit_card,2024-08-23
ACC-02893,CUST-02254,savings,2024-06-03
ACC-02894,CUST-01744,checking,2024-02-20
ACC-02895,CUST-03790,savings,2024-09-19
ACC-02896,CUST-01249,checking,2024-07-14
ACC-02897,CUST-03554,savings,2024-04-20
ACC-02898,CUST-00662,checking,2024-12-25
ACC-02899,CUST-00777,credit_card,2024-01-15
ACC-02900,CUST-01999,credit_card,2024-01-09
ACC-02901,CUST-03954,checking,2024-02-04
ACC-02902,CUST-03236,savings,2024-06-26
ACC-02903,CUST-04168,savings,2024-07-09
ACC-02904,CUST-01352,checking,2024-07-01
ACC-02905,CUST-00921,savings,2024-05-15
ACC-02906,CUST-01046,credit_card,2024-06-26
ACC-02907,CUST-03629,credit_card,2024-01-20
ACC-02908,CUST-01792,checking,2024-09-11
ACC-02909,CUST-03223,savings,2024-12-05
ACC-02910,CUST-03917,savings,2024-05-27
ACC-02911,CUST-01013,savings,2024-12-04
ACC-02912,CUST-02223,savings,2024-07-12
ACC-02913,CUST-03351,credit_card,2024-10-09
ACC-02914,CUST-02321,checking,2024-04-08
ACC-02915,CUST-03164,credit_card,2024-02-24
ACC-02916,CUST-03675,checking,2024-12-22
ACC-02917,CUST-04251,checking,2024-10-18
ACC-02918,CUST-02546,savings,2024-12-03
ACC-02919,CUST-00944,savings,2024-04-16
ACC-02920,CUST-01117,savings,2024-02-28
ACC-02921,CUST-04819,credit_card,2024-05-19
ACC-02922,CUST-02125,credit_card,2024-01-18
ACC-02923,CUST-00514,credit_card,2024-09-21
ACC-02924,CUST-00665,credit_card,2024-02-17
ACC-02925,CUST-01740,savings,2024-12-18
ACC-02926,CUST-01285,credit_card,2024-12-06
ACC-02927,CUST-00396,credit_card,2024-07-28
ACC-02928,CUST-03954,checking,2024-09-22
ACC-02929,CUST-00347,checking,2024-04-18
ACC-02930,CUST-04211,credit_card,2024-06-06
ACC-02931,CUST-00500,credit_card,2024-05-26
ACC-02932,CUST-04408,checking,2024-04-20
ACC-02933,CUST-02993,credit_card,2024-07-07
ACC-02934,CUST-03435,checking,2024-03-24
ACC-02935,CUST-04621,credit_card,2024-03-11
ACC-02936,CUST-02678,savings,2024-01-10
ACC-02937,CUST-03611,checking,2024-05-17
ACC-02938,CUST-02634,credit_card,2024-08-24
ACC-02939,CUST-03520,credit_card,2024-05-06
ACC-02940,CUST-03902,savings,2024-04-11
ACC-02941,CUST-02170,savings,2024-12-11
ACC-02942,CUST-04536,credit_card,2024-11-03
ACC-02943,CUST-01620,credit_card,2024-05-25
ACC-02944,CUST-04164,checking,2024-10-13
ACC-02945,CUST-03139,checking,2024-01-15
ACC-02946,CUST-04822,checking,2024-03-19
ACC-02947,CUST-03791,savings,2024-07-23
ACC-02948,CUST-01334,checking,2024-01-14
ACC-02949,CUST-00530,credit_card,2024-06-04
ACC-02950,CUST-00808,credit_card,2024-05-03
ACC-02951,CUST-02936,credit_card,2024-09-19
ACC-02952,CUST-03406,checking,2024-06-16
ACC-02953,CUST-02394,checking,2024-03-12
ACC-02954,CUST-01634,credit_card,2024-04-10
ACC-02955,CUST-01637,savings,2024-07-23
ACC-02956,CUST-04588,checking,2024-01-27
ACC-02957,CUST-04717,savings,2024-05-03
ACC-02958,CUST-02120,checking,2024-03-06
ACC-02959,CUST-04352,savings,2024-04-28
ACC-02960,CUST-04603,credit_card,2024-03-06
ACC-02961,CUST-04513,savings,2024-08-04
ACC-02962,CUST-01353,savings,2024-06-26
ACC-02963,CUST-03514,checking,2024-09-11
ACC-02964,CUST-01624,checking,2024-08-06
ACC-02965,CUST-03581,checking,2024-10-11
ACC-02966,CUST-02984,savings,2024-11-23
ACC-02967,CUST-00247,credit_card,2024-08-06
ACC-02968,CUST-01792,savings,2024-03-28
ACC-02969,CUST-01454,savings,2024-03-13
ACC-02970,CUST-04097,savings,2024-06-20
ACC-02971,CUST-02996,credit_card,2024-11-20
ACC-02972,CUST-02003,savings,2024-10-18
ACC-02973,CUST-00740,credit_card,2024-03-20
ACC-02974,CUST-02679,checking,2024-04-26
ACC-02975,CUST-03097,checking,2024-04-28
ACC-02976,CUST-03356,credit_card,2024-11-14
ACC-02977,CUST-01150,credit_card,2024-04-02
ACC-02978,CUST-04629,credit_card,2024-03-08
ACC-02979,CUST-01459,checking,2024-08-07
ACC-02980,CUST-01652,savings,2024-04-12
ACC-02981,CUST-01111,checking,2024-04-27
ACC-02982,CUST-00214,checking,2024-12-15
ACC-02983,CUST-00791,credit_card,2024-12-16
ACC-02984,CUST-02633,credit_card,2024-02-26
ACC-02985,CUST-03809,credit_card,2024-01-01
ACC-02986,CUST-04332,credit_card,2024-05-21
ACC-02987,CUST-00802,checking,2024-06-23
ACC-02988,CUST-01437,savings,2024-03-24
ACC-02989,CUST-02445,checking,2024-05-14
ACC-02990,CUST-04713,credit_card,2024-04-22
ACC-02991,CUST-03292,savings,2024-08-14
ACC-02992,CUST-04474,checking,2024-01-12
ACC-02993,CUST-03414,credit_card,2024-06-05
ACC-02994,CUST-04005,credit_card,2024-06-08
ACC-02995,CUST-02477,checking,2024-10-05
ACC-02996,CUST-03871,savings,2024-12-27
ACC-02997,CUST-02592,checking,2024-05-14
ACC-02998,CUST-01379,savings,2024-07-19
ACC-02999,CUST-02790,checking,2024-10-14
ACC-03000,CUST-00613,savings,2024-05-22
ACC-03001,CUST-03587,checking,2024-03-22
ACC-03002,CUST-01906,credit_card,2024-01-17
ACC-03003,CUST-02822,savings,2024-10-18
ACC-03004,CUST-02467,savings,2024-09-02
ACC-03005,CUST-04298,savings,2024-01-09
ACC-03006,CUST-00157,credit_card,2024-09-28
ACC-03007,CUST-04703,credit_card,2024-06-08
ACC-03008,CUST-04703,checking,2024-04-15
ACC-03009,CUST-01010,savings,2024-08-20
ACC-03010,CUST-03139,credit_card,2024-06-14
ACC-03011,CUST-00918,credit_card,2024-10-28
ACC-03012,CUST-03968,savings,2024-07-03
ACC-03013,CUST-04678,credit_card,2024-11-02
ACC-03014,CUST-00656,checking,2024-10-17
ACC-03015,CUST-03047,savings,2024-08-22
ACC-03016,CUST-03796,savings,2024-04-26
ACC-03017,CUST-03589,savings,2024-08-02
ACC-03018,CUST-03436,savings,2024-11-20
ACC-03019,CUST-03847,savings,2024-06-17
ACC-03020,CUST-00602,checking,2024-12-22
ACC-03021,CUST-03623,checking,2024-07-23
ACC-03022,CUST-00225,checking,2024-06-16
ACC-03023,CUST-02389,savings,2024-01-22
ACC-03024,CUST-02006,credit_card,2024-09-18
ACC-03025,CUST-01251,savings,2024-09-26
ACC-03026,CUST-04643,checking,2024-07-03
ACC-03027,CUST-03073,savings,2024-02-13
ACC-03028,CUST-02365,checking,2024-11-06
ACC-03029,CUST-03822,savings,2024-06-02
ACC-03030,CUST-04071,credit_card,2024-07-16
ACC-03031,CUST-00122,savings,2024-01-14
ACC-03032,CUST-02461,credit_card,2024-04-03
ACC-03033,CUST-01722,credit_card,2024-03-21
ACC-03034,CUST-03658,checking,2024-09-01
ACC-03035,CUST-01072,credit_card,2024-05-24
ACC-03036,CUST-03407,checking,2024-04-18
ACC-03037,CUST-04030,checking,2024-12-06
ACC-03038,CUST-04590,savings,2024-12-20
ACC-03039,CUST-00667,savings,2024-03-09
ACC-03040,CUST-02540,savings,2024-02-17
ACC-03041,CUST-01517,credit_card,2024-06-02
ACC-03042,CUST-04956,checking,2024-10-15
ACC-03043,CUST-01636,credit_card,2024-10-18
ACC-03044,CUST-04644,checking,2024-08-04
ACC-03045,CUST-01090,credit_card,2024-10-20
ACC-03046,CUST-03262,checking,2024-05-03
ACC-03047,CUST-03630,credit_card,2024-05-26
ACC-03048,CUST-00771,credit_card,2024-07-14
ACC-03049,CUST-01891,credit_card,2024-08-21
ACC-03050,CUST-04508,checking,2024-06-20
