case_id,transaction_id,account_id,status,risk_score,opened_at
FC-01883,TXN-011101,ACC-03980,open,0.77,2026-06-12
FC-01884,TXN-036346,ACC-00172,open,0.62,2026-03-07
FC-01885,TXN-002913,ACC-06037,closed_no_fraud,0.79,2026-08-05
FC-01886,TXN-021245,ACC-05428,open,0.62,2026-08-11
FC-01887,TXN-019009,ACC-01589,confirmed_fraud,0.88,2026-04-12
FC-01888,TXN-047061,ACC-00918,confirmed_fraud,0.69,2026-04-07
FC-01889,TXN-026698,ACC-03067,open,0.41,2026-01-12
FC-01890,TXN-001036,ACC-04883,closed_no_fraud,0.45,2026-02-26
FC-01891,TXN-025880,ACC-04571,open,0.69,2026-01-15
FC-01892,TXN-031244,ACC-01117,closed_no_fraud,0.53,2026-08-07
FC-01893,TXN-035726,ACC-03797,confirmed_fraud,0.79,2026-05-11
FC-01894,TXN-043366,ACC-02739,open,0.41,2026-06-03
FC-01895,TXN-029003,ACC-01961,investigating,0.79,2026-08-27
FC-01896,TXN-019071,ACC-02229,closed_no_fraud,0.6,2026-03-09
FC-01897,TXN-006251,ACC-03938,closed_no_fraud,0.95,2026-07-01
FC-01898,TXN-024745,ACC-01545,closed_no_fraud,0.79,2026-06-06
FC-01899,TXN-008976,ACC-04802,open,0.41,2026-05-25
FC-01900,TXN-027156,ACC-02760,closed_no_fraud,0.44,2026-06-27
FC-01901,TXN-003608,ACC-06287,closed_no_fraud,0.96,2026-01-25
FC-01902,TXN-015065,ACC-00446,open,0.59,2026-07-11
FC-01903,TXN-004885,ACC-01526,confirmed_fraud,0.47,2026-05-09
FC-01904,TXN-018460,ACC-05435,closed_no_fraud,0.56,2026-04-22
FC-01905,TXN-013916,ACC-07151,open,0.72,2026-01-12
FC-01906,TXN-024722,ACC-06711,open,0.69,2026-03-04
FC-01907,TXN-002725,ACC-07125,open,0.89,2026-04-04
FC-01908,TXN-001631,ACC-07069,confirmed_fraud,0.87,2026-05-28
FC-01909,TXN-035145,ACC-00235,closed_no_fraud,0.89,2026-07-16
FC-01910,TXN-016227,ACC-01561,closed_no_fraud,0.76,2026-03-15
FC-01911,TXN-024193,ACC-00041,open,0.43,2026-06-22
FC-01912,TXN-019664,ACC-01940,investigating,0.46,2026-06-06
FC-01913,TXN-039719,ACC-00446,open,0.62,2026-08-01
FC-01914,TXN-012174,ACC-01986,open,0.77,2026-01-06
FC-01915,TXN-039250,ACC-03050,investigating,0.8,2026-07-03
FC-01916,TXN-017603,ACC-04138,confirmed_fraud,0.61,2026-03-26
FC-01917,TXN-000550,ACC-02595,open,0.83,2026-06-23
FC-01918,TXN-031850,ACC-02716,confirmed_fraud,0.85,2026-01-25
FC-01919,TXN-018736,ACC-06579,open,0.95,2026-04-10
FC-01920,TXN-027865,ACC-02667,confirmed_fraud,0.76,2026-05-02
FC-01921,TXN-017472,ACC-00179,confirmed_fraud,0.5,2026-01-26
FC-01922,TXN-030222,ACC-05246,investigating,0.83,2026-04-01
FC-01923,TXN-022783,ACC-03832,closed_no_fraud,0.86,2026-07-02
FC-01924,TXN-048071,ACC-04226,closed_no_fraud,0.61,2026-08-19
FC-01925,TXN-006430,ACC-03799,closed_no_fraud,0.84,2026-01-21
FC-01926,TXN-040860,ACC-01429,investigating,0.71,2026-04-02
FC-01927,TXN-041481,ACC-04527,closed_no_fraud,0.42,2026-05-01
FC-01928,TXN-018591,ACC-05469,closed_no_fraud,0.74,2026-07-07
FC-01929,TXN-019585,ACC-05519,investigating,0.43,2026-05-18
FC-01930,TXN-039480,ACC-02392,open,0.5,2026-01-20
FC-01931,TXN-042315,ACC-00497,confirmed_fraud,0.42,2026-04-12
FC-01932,TXN-002034,ACC-04926,confirmed_fraud,0.65,2026-03-15
FC-01933,TXN-041419,ACC-02855,confirmed_fraud,0.44,2026-06-06
FC-01934,TXN-039887,ACC-05274,closed_no_fraud,0.52,2026-02-09
FC-01935,TXN-002588,ACC-04486,closed_no_fraud,0.87,2026-08-09
FC-01936,TXN-031272,ACC-02521,confirmed_fraud,0.54,2026-07-08
FC-01937,TXN-023482,ACC-06297,confirmed_fraud,0.43,2026-05-04
FC-01938,TXN-048092,ACC-00563,investigating,0.79,2026-03-15
FC-01939,TXN-048119,ACC-01220,investigating,0.5,2026-04-08
FC-01940,TXN-029568,ACC-03447,closed_no_fraud,0.9,2026-08-05
FC-01941,TXN-029284,ACC-04554,closed_no_fraud,0.88,2026-02-24
FC-01942,TXN-011607,ACC-03299,open,0.59,2026-07-13
FC-01943,TXN-042120,ACC-05557,confirmed_fraud,0.6,2026-06-28
FC-01944,TXN-030550,ACC-03644,open,0.68,2026-05-08
FC-01945,TXN-013092,ACC-02021,closed_no_fraud,0.61,2026-04-11
FC-01946,TXN-008537,ACC-01931,open,0.64,2026-04-17
FC-01947,TXN-020106,ACC-02951,open,0.86,2026-07-01
FC-01948,TXN-037717,ACC-06135,confirmed_fraud,0.62,2026-06-23
FC-01949,TXN-007495,ACC-04435,open,0.98,2026-02-01
FC-01950,TXN-045895,ACC-01354,closed_no_fraud,0.41,2026-08-09
FC-01951,TXN-002848,ACC-04584,investigating,0.62,2026-02-07
FC-01952,TXN-024099,ACC-04991,confirmed_fraud,0.94,2026-01-01
FC-01953,TXN-032079,ACC-01823,closed_no_fraud,0.67,2026-07-06
FC-01954,TXN-034493,ACC-03385,confirmed_fraud,0.91,2026-05-04
FC-01955,TXN-044295,ACC-03683,open,0.53,2026-07-01
FC-01956,TXN-031831,ACC-02487,confirmed_fraud,0.6,2026-04-06
FC-01957,TXN-038021,ACC-03711,closed_no_fraud,0.53,2026-05-01
FC-01958,TXN-011505,ACC-01523,investigating,0.71,2026-01-28
FC-01959,TXN-002847,ACC-06820,confirmed_fraud,0.57,2026-07-19
FC-01960,TXN-034041,ACC-06403,closed_no_fraud,0.57,2026-02-21
FC-01961,TXN-037420,ACC-02974,confirmed_fraud,0.68,2026-03-03
FC-01962,TXN-046518,ACC-06285,open,0.76,2026-05-08
FC-01963,TXN-033403,ACC-03282,confirmed_fraud,0.46,2026-02-28
FC-01964,TXN-036921,ACC-07298,closed_no_fraud,0.76,2026-01-22
FC-01965,TXN-034364,ACC-00555,closed_no_fraud,0.68,2026-01-20
FC-01966,TXN-034672,ACC-02219,confirmed_fraud,0.62,2026-01-12
FC-01967,TXN-010728,ACC-02481,investigating,0.76,2026-03-27
FC-01968,TXN-023567,ACC-02679,confirmed_fraud,0.88,2026-02-02
FC-01969,TXN-018699,ACC-00665,investigating,0.63,2026-01-25
FC-01970,TXN-040380,ACC-05032,open,0.53,2026-01-15
FC-01971,TXN-014127,ACC-06645,investigating,0.45,2026-01-18
FC-01972,TXN-007797,ACC-01120,open,0.56,2026-04-23
FC-01973,TXN-007090,ACC-04453,open,0.67,2026-05-05
FC-01974,TXN-037472,ACC-04757,closed_no_fraud,0.96,2026-04-25
FC-01975,TXN-035246,ACC-02271,confirmed_fraud,0.85,2026-01-26
FC-01976,TXN-026181,ACC-05434,confirmed_fraud,0.91,2026-08-18
FC-01977,TXN-032730,ACC-04507,investigating,0.42,2026-08-11
FC-01978,TXN-020512,ACC-06895,open,0.67,2026-06-16
FC-01979,TXN-016241,ACC-04357,investigating,0.82,2026-08-28
FC-01980,TXN-047072,ACC-06374,investigating,0.92,2026-07-10
FC-01981,TXN-018346,ACC-06787,confirmed_fraud,0.84,2026-08-18
FC-01982,TXN-027339,ACC-05680,open,0.51,2026-07-23
FC-01983,TXN-039794,ACC-06108,open,0.59,2026-06-11
FC-01984,TXN-048222,ACC-00245,closed_no_fraud,0.77,2026-05-21
FC-01985,TXN-000196,ACC-02534,open,0.68,2026-01-12
FC-01986,TXN-035033,ACC-06861,confirmed_fraud,0.83,2026-08-15
FC-01987,TXN-018968,ACC-05504,closed_no_fraud,0.45,2026-02-01
FC-01988,TXN-009601,ACC-06100,open,0.51,2026-08-03
FC-01989,TXN-003973,ACC-00201,closed_no_fraud,0.67,2026-03-03
FC-01990,TXN-030599,ACC-01720,open,0.89,2026-01-14
FC-01991,TXN-017490,ACC-02352,confirmed_fraud,0.58,2026-02-11
FC-01992,TXN-008285,ACC-05648,open,0.75,2026-06-23
FC-01993,TXN-017551,ACC-00860,open,0.59,2026-02-06
FC-01994,TXN-038289,ACC-00105,investigating,0.68,2026-08-27
FC-01995,TXN-037382,ACC-05719,investigating,0.45,2026-05-01
FC-01996,TXN-048777,ACC-05848,investigating,0.68,2026-06-14
FC-01997,TXN-031131,ACC-03837,investigating,0.52,2026-03-18
FC-01998,TXN-048699,ACC-04083,confirmed_fraud,0.66,2026-01-14
FC-01999,TXN-005230,ACC-01891,open,0.81,2026-07-18
FC-02000,TXN-009979,ACC-01716,confirmed_fraud,0.73,2026-05-16
FC-02001,TXN-041494,ACC-02044,confirmed_fraud,0.73,2026-02-09
FC-02002,TXN-026071,ACC-05107,confirmed_fraud,0.97,2026-03-07
FC-02003,TXN-041264,ACC-00071,open,0.6,2026-03-02
FC-02004,TXN-004893,ACC-00172,confirmed_fraud,0.57,2026-02-07
FC-02005,TXN-043957,ACC-03142,confirmed_fraud,0.85,2026-08-07
FC-02006,TXN-007314,ACC-03711,closed_no_fraud,0.76,2026-02-13
FC-02007,TXN-038951,ACC-04384,confirmed_fraud,0.66,2026-07-13
FC-02008,TXN-024369,ACC-00275,investigating,0.63,2026-07-18
FC-02009,TXN-028104,ACC-03427,confirmed_fraud,0.77,2026-02-18
FC-02010,TXN-001182,ACC-03435,investigating,0.67,2026-01-17
FC-02011,TXN-031492,ACC-04506,closed_no_fraud,0.59,2026-03-11
FC-02012,TXN-004781,ACC-05124,closed_no_fraud,0.75,2026-02-28
FC-02013,TXN-015187,ACC-04527,confirmed_fraud,0.65,2026-03-12
FC-02014,TXN-037007,ACC-02500,open,0.56,2026-08-05
FC-02015,TXN-044833,ACC-02655,closed_no_fraud,0.9,2026-04-02
FC-02016,TXN-043503,ACC-05281,investigating,0.64,2026-05-23
FC-02017,TXN-039266,ACC-06166,closed_no_fraud,0.61,2026-07-25
FC-02018,TXN-043926,ACC-04724,open,0.73,2026-06-06
FC-02019,TXN-010851,ACC-03240,closed_no_fraud,0.41,2026-05-11
FC-02020,TXN-009652,ACC-02772,investigating,0.89,2026-04-17
FC-02021,TXN-048210,ACC-01075,closed_no_fraud,0.59,2026-02-01
FC-02022,TXN-042208,ACC-04763,closed_no_fraud,0.93,2026-04-04
FC-02023,TXN-020764,ACC-06936,open,0.64,2026-07-17
FC-02024,TXN-019141,ACC-02937,confirmed_fraud,0.41,2026-05-10
FC-02025,TXN-011815,ACC-00538,open,0.79,2026-05-10
FC-02026,TXN-046498,ACC-05243,closed_no_fraud,0.54,2026-01-27
FC-02027,TXN-035129,ACC-00138,closed_no_fraud,0.49,2026-03-11
FC-02028,TXN-005570,ACC-00773,confirmed_fraud,0.51,2026-07-28
FC-02029,TXN-007526,ACC-04799,open,0.63,2026-02-05
FC-02030,TXN-011081,ACC-03989,confirmed_fraud,0.84,2026-03-09
FC-02031,TXN-030650,ACC-04827,open,0.7,2026-06-22
FC-02032,TXN-039060,ACC-01541,closed_no_fraud,0.42,2026-04-23
FC-02033,TXN-018255,ACC-03515,confirmed_fraud,0.42,2026-05-04
FC-02034,TXN-046488,ACC-02178,closed_no_fraud,0.8,2026-02-24
FC-02035,TXN-032412,ACC-01697,confirmed_fraud,0.4,2026-07-19
FC-02036,TXN-004421,ACC-04251,closed_no_fraud,0.53,2026-01-16
FC-02037,TXN-037103,ACC-06327,open,0.88,2026-03-03
FC-02038,TXN-001204,ACC-02486,investigating,0.5,2026-02-26
FC-02039,TXN-032320,ACC-02431,closed_no_fraud,0.41,2026-04-18
FC-02040,TXN-000268,ACC-02409,investigating,0.62,2026-05-10
FC-02041,TXN-010328,ACC-06765,investigating,0.72,2026-02-23
FC-02042,TXN-015917,ACC-02702,confirmed_fraud,0.93,2026-03-11
FC-02043,TXN-031688,ACC-05326,confirmed_fraud,0.61,2026-07-19
FC-02044,TXN-017661,ACC-05800,closed_no_fraud,0.83,2026-02-26
FC-02045,TXN-049972,ACC-05722,investigating,0.79,2026-02-26
FC-02046,TXN-022248,ACC-05641,open,0.88,2026-02-28
FC-02047,TXN-045118,ACC-01983,confirmed_fraud,0.59,2026-08-05
FC-02048,TXN-004293,ACC-01810,closed_no_fraud,0.67,2026-01-05
FC-02049,TXN-039299,ACC-03002,investigating,0.76,2026-05-26
FC-02050,TXN-027728,ACC-02046,confirmed_fraud,0.73,2026-04-11
FC-02051,TXN-001200,ACC-01764,open,0.77,2026-01-13
FC-02052,TXN-015605,ACC-02141,confirmed_fraud,0.81,2026-06-24
FC-02053,TXN-010650,ACC-05054,closed_no_fraud,0.7,2026-04-20
FC-02054,TXN-004000,ACC-05661,closed_no_fraud,0.75,2026-01-11
FC-02055,TXN-017588,ACC-05193,closed_no_fraud,0.95,2026-07-17
FC-02056,TXN-010744,ACC-04088,open,0.46,2026-07-27
FC-02057,TXN-033870,ACC-05690,confirmed_fraud,0.45,2026-06-19
FC-02058,TXN-010632,ACC-01259,open,0.49,2026-07-06
FC-02059,TXN-042551,ACC-05698,open,0.94,2026-02-06
FC-02060,TXN-010119,ACC-06541,investigating,0.93,2026-06-04
FC-02061,TXN-040386,ACC-06539,confirmed_fraud,0.71,2026-05-05
FC-02062,TXN-033045,ACC-07189,investigating,0.53,2026-03-13
FC-02063,TXN-033089,ACC-00471,closed_no_fraud,0.84,2026-07-11
FC-02064,TXN-017552,ACC-04281,confirmed_fraud,0.63,2026-07-24
FC-02065,TXN-041431,ACC-04492,confirmed_fraud,0.7,2026-03-03
FC-02066,TXN-033054,ACC-04754,investigating,0.74,2026-02-27
FC-02067,TXN-023147,ACC-00351,investigating,0.51,2026-03-28
FC-02068,TXN-033651,ACC-03931,investigating,0.61,2026-06-15
FC-02069,TXN-017708,ACC-07194,closed_no_fraud,0.5,2026-06-18
FC-02070,TXN-014361,ACC-06863,confirmed_fraud,0.98,2026-08-12
FC-02071,TXN-019602,ACC-02057,investigating,0.52,2026-08-07
FC-02072,TXN-027959,ACC-07435,closed_no_fraud,0.51,2026-08-20
FC-02073,TXN-005361,ACC-07450,investigating,0.45,2026-05-10
FC-02074,TXN-006285,ACC-07219,closed_no_fraud,0.65,2026-03-14
FC-02075,TXN-027943,ACC-00992,open,0.56,2026-01-01
FC-02076,TXN-021323,ACC-00922,confirmed_fraud,0.84,2026-03-27
FC-02077,TXN-044674,ACC-03956,closed_no_fraud,0.51,2026-05-22
FC-02078,TXN-006126,ACC-04400,open,0.48,2026-02-17
FC-02079,TXN-022943,ACC-01416,investigating,0.93,2026-01-18
FC-02080,TXN-047384,ACC-05863,investigating,0.89,2026-05-03
FC-02081,TXN-011952,ACC-04231,open,0.51,2026-08-06
FC-02082,TXN-038033,ACC-03571,open,0.93,2026-05-11
FC-02083,TXN-006223,ACC-02891,investigating,0.98,2026-03-08
FC-02084,TXN-032879,ACC-07375,open,0.91,2026-04-05
FC-02085,TXN-035927,ACC-02078,investigating,0.78,2026-03-11
FC-02086,TXN-030968,ACC-07260,open,0.65,2026-07-08
FC-02087,TXN-010666,ACC-00303,confirmed_fraud,0.8,2026-06-27
FC-02088,TXN-025312,ACC-01800,closed_no_fraud,0.52,2026-03-14
FC-02089,TXN-040066,ACC-01742,confirmed_fraud,0.83,2026-06-04
FC-02090,TXN-042606,ACC-02217,open,0.83,2026-02-20
FC-02091,TXN-040419,ACC-04533,open,0.86,2026-06-13
FC-02092,TXN-028178,ACC-02849,closed_no_fraud,0.72,2026-07-23
FC-02093,TXN-016019,ACC-01816,closed_no_fraud,0.54,2026-08-03
FC-02094,TXN-004098,ACC-07060,investigating,0.98,2026-05-02
FC-02095,TXN-032518,ACC-06770,closed_no_fraud,0.43,2026-02-20
FC-02096,TXN-000368,ACC-06479,closed_no_fraud,0.58,2026-07-03
FC-02097,TXN-039594,ACC-03964,open,0.57,2026-01-09
FC-02098,TXN-034509,ACC-02354,confirmed_fraud,0.45,2026-03-14
FC-02099,TXN-030206,ACC-02647,investigating,0.84,2026-01-15
FC-02100,TXN-011100,ACC-05706,investigating,0.71,2026-01-01
FC-02101,TXN-039052,ACC-01886,open,0.53,2026-06-04
FC-02102,TXN-022274,ACC-07317,investigating,0.73,2026-04-05
FC-02103,TXN-006758,ACC-04025,investigating,0.79,2026-05-07
FC-02104,TXN-040306,ACC-01061,closed_no_fraud,0.7,2026-01-26
FC-02105,TXN-007505,ACC-05743,closed_no_fraud,0.55,2026-03-23
FC-02106,TXN-043130,ACC-02940,investigating,0.83,2026-06-18
FC-02107,TXN-047582,ACC-00974,investigating,0.72,2026-08-22
FC-02108,TXN-013291,ACC-01281,investigating,0.92,2026-02-25
FC-02109,TXN-022910,ACC-03629,open,0.51,2026-07-03
FC-02110,TXN-049232,ACC-00444,investigating,0.77,2026-02-28
FC-02111,TXN-031553,ACC-06397,confirmed_fraud,0.68,2026-05-26
FC-02112,TXN-005000,ACC-01925,open,0.8,2026-06-27
FC-02113,TXN-026420,ACC-04411,confirmed_fraud,0.45,2026-08-03
FC-02114,TXN-019459,ACC-02591,closed_no_fraud,0.93,2026-04-26
FC-02115,TXN-000439,ACC-05587,closed_no_fraud,0.54,2026-07-07
FC-02116,TXN-042561,ACC-03627,investigating,0.44,2026-03-28
FC-02117,TXN-000339,ACC-01372,investigating,0.55,2026-04-16
FC-02118,TXN-028661,ACC-03585,confirmed_fraud,0.93,2026-06-13
FC-02119,TXN-036285,ACC-03885,closed_no_fraud,0.83,2026-05-21
FC-02120,TXN-002740,ACC-02615,confirmed_fraud,0.77,2026-08-07
FC-02121,TXN-019298,ACC-01494,confirmed_fraud,0.69,2026-02-15
FC-02122,TXN-011701,ACC-01569,open,0.44,2026-05-26
FC-02123,TXN-032774,ACC-04663,closed_no_fraud,0.9,2026-02-05
FC-02124,TXN-018136,ACC-02157,closed_no_fraud,0.55,2026-08-25
FC-02125,TXN-018853,ACC-01758,confirmed_fraud,0.76,2026-03-02
FC-02126,TXN-008269,ACC-04426,confirmed_fraud,0.7,2026-01-08
FC-02127,TXN-038849,ACC-01684,investigating,0.56,2026-06-08
FC-02128,TXN-019293,ACC-05904,closed_no_fraud,0.56,2026-03-10
FC-02129,TXN-008982,ACC-02309,closed_no_fraud,0.44,2026-08-13
FC-02130,TXN-006019,ACC-03840,open,0.64,2026-08-26
FC-02131,TXN-036335,ACC-01906,open,0.84,2026-04-05
FC-02132,TXN-018892,ACC-01874,confirmed_fraud,0.63,2026-04-27
FC-02133,TXN-007568,ACC-00673,closed_no_fraud,0.54,2026-03-25
FC-02134,TXN-022870,ACC-02664,closed_no_fraud,0.64,2026-08-10
FC-02135,TXN-032352,ACC-03556,open,0.46,2026-01-28
FC-02136,TXN-031170,ACC-05230,open,0.91,2026-01-04
FC-02137,TXN-007991,ACC-02253,open,0.42,2026-06-06
FC-02138,TXN-016850,ACC-04717,open,0.6,2026-01-08
FC-02139,TXN-000730,ACC-04966,investigating,0.66,2026-03-12
FC-02140,TXN-043546,ACC-00087,confirmed_fraud,0.94,2026-01-24
FC-02141,TXN-015444,ACC-05637,open,0.91,2026-01-26
FC-02142,TXN-009819,ACC-06777,open,0.86,2026-08-09
FC-02143,TXN-012875,ACC-04527,closed_no_fraud,0.8,2026-02-01
FC-02144,TXN-008736,ACC-00082,investigating,0.71,2026-05-01
FC-02145,TXN-040897,ACC-03618,open,0.53,2026-06-03
FC-02146,TXN-023549,ACC-06292,open,0.76,2026-02-11
FC-02147,TXN-003976,ACC-06576,investigating,0.92,2026-03-05
FC-02148,TXN-012624,ACC-03560,investigating,0.76,2026-02-08
FC-02149,TXN-038877,ACC-06259,confirmed_fraud,0.76,2026-08-06
FC-02150,TXN-040161,ACC-06486,confirmed_fraud,0.56,2026-06-22
FC-02151,TXN-021530,ACC-04950,investigating,0.49,2026-05-03
FC-02152,TXN-040256,ACC-06682,closed_no_fraud,0.7,2026-02-28
FC-02153,TXN-035070,ACC-07156,confirmed_fraud,0.46,2026-03-15
FC-02154,TXN-004944,ACC-01223,open,0.74,2026-02-11
FC-02155,TXN-013304,ACC-01841,confirmed_fraud,0.86,2026-02-05
FC-02156,TXN-030113,ACC-03431,investigating,0.93,2026-05-24
FC-02157,TXN-000953,ACC-04930,closed_no_fraud,0.41,2026-05-12
FC-02158,TXN-000375,ACC-06565,investigating,0.68,2026-06-26
FC-02159,TXN-020063,ACC-03929,open,0.8,2026-05-10
FC-02160,TXN-004616,ACC-06107,investigating,0.88,2026-01-19
FC-02161,TXN-039905,ACC-01294,open,0.77,2026-04-05
FC-02162,TXN-017667,ACC-03996,investigating,0.57,2026-05-21
FC-02163,TXN-042526,ACC-00013,investigating,0.93,2026-03-16
FC-02164,TXN-023504,ACC-05495,open,0.77,2026-03-10
FC-02165,TXN-028431,ACC-00081,closed_no_fraud,0.67,2026-05-08
FC-02166,TXN-037484,ACC-01773,investigating,0.52,2026-01-16
FC-02167,TXN-032364,ACC-06026,investigating,0.87,2026-08-24
FC-02168,TXN-005754,ACC-02509,closed_no_fraud,0.53,2026-04-21
FC-02169,TXN-042399,ACC-03708,closed_no_fraud,0.93,2026-04-17
FC-02170,TXN-035042,ACC-06645,confirmed_fraud,0.58,2026-04-18
FC-02171,TXN-009778,ACC-04936,confirmed_fraud,0.84,2026-05-20
FC-02172,TXN-027204,ACC-06188,confirmed_fraud,0.62,2026-01-27
FC-02173,TXN-007029,ACC-06702,confirmed_fraud,0.88,2026-07-28
FC-02174,TXN-015339,ACC-00370,closed_no_fraud,0.45,2026-08-21
FC-02175,TXN-004228,ACC-03742,open,0.91,2026-02-21
FC-02176,TXN-043684,ACC-06647,confirmed_fraud,0.63,2026-02-13
FC-02177,TXN-006190,ACC-01729,investigating,0.73,2026-07-19
FC-02178,TXN-001153,ACC-01167,closed_no_fraud,0.74,2026-07-03
FC-02179,TXN-005736,ACC-00397,confirmed_fraud,0.82,2026-05-08
FC-02180,TXN-030221,ACC-02216,confirmed_fraud,0.67,2026-07-04
FC-02181,TXN-031458,ACC-05341,open,0.82,2026-03-13
FC-02182,TXN-019265,ACC-02672,investigating,0.45,2026-04-02
FC-02183,TXN-042659,ACC-03644,closed_no_fraud,0.96,2026-06-06
FC-02184,TXN-020680,ACC-03415,open,0.56,2026-08-24
FC-02185,TXN-010680,ACC-05066,investigating,0.43,2026-07-28
FC-02186,TXN-038699,ACC-04977,open,0.75,2026-05-12
FC-02187,TXN-032657,ACC-00805,investigating,0.7,2026-08-20
FC-02188,TXN-019785,ACC-06189,confirmed_fraud,0.87,2026-08-27
FC-02189,TXN-034410,ACC-03822,confirmed_fraud,0.46,2026-05-22
FC-02190,TXN-026849,ACC-04064,confirmed_fraud,0.68,2026-04-01
FC-02191,TXN-028380,ACC-00228,investigating,0.66,2026-08-24
FC-02192,TXN-037453,ACC-00344,open,0.75,2026-07-03
FC-02193,TXN-018449,ACC-07342,open,0.95,2026-04-10
FC-02194,TXN-043382,ACC-05706,closed_no_fraud,0.56,2026-08-20
FC-02195,TXN-031300,ACC-05417,closed_no_fraud,0.46,2026-07-02
FC-02196,TXN-040678,ACC-05473,closed_no_fraud,0.81,2026-05-03
FC-02197,TXN-034601,ACC-04432,investigating,0.95,2026-01-28
FC-02198,TXN-021769,ACC-05871,open,0.92,2026-06-26
FC-02199,TXN-012685,ACC-02144,confirmed_fraud,0.61,2026-07-01
FC-02200,TXN-021536,ACC-02943,investigating,0.41,2026-05-02
FC-02201,TXN-039920,ACC-03691,open,0.61,2026-04-16
FC-02202,TXN-000051,ACC-06209,closed_no_fraud,0.6,2026-05-21
FC-02203,TXN-008552,ACC-01764,confirmed_fraud,0.41,2026-01-10
FC-02204,TXN-029640,ACC-01600,open,0.41,2026-08-17
FC-02205,TXN-017224,ACC-06378,confirmed_fraud,0.43,2026-05-03
FC-02206,TXN-043659,ACC-02544,investigating,0.5,2026-08-08
FC-02207,TXN-016662,ACC-03837,confirmed_fraud,0.66,2026-08-25
FC-02208,TXN-003460,ACC-05852,confirmed_fraud,0.75,2026-03-07
FC-02209,TXN-017405,ACC-06549,investigating,0.95,2026-05-11
FC-02210,TXN-030236,ACC-06971,investigating,0.55,2026-01-28
FC-02211,TXN-007305,ACC-02573,investigating,0.83,2026-03-05
FC-02212,TXN-035576,ACC-01929,confirmed_fraud,0.96,2026-08-24
FC-02213,TXN-004963,ACC-05314,closed_no_fraud,0.9,2026-03-09
FC-02214,TXN-006572,ACC-05570,confirmed_fraud,0.92,2026-02-26
FC-02215,TXN-031738,ACC-04999,closed_no_fraud,0.69,2026-04-16
FC-02216,TXN-019284,ACC-00783,confirmed_fraud,0.93,2026-07-01
FC-02217,TXN-046771,ACC-01385,open,0.95,2026-06-15
FC-02218,TXN-028651,ACC-06929,closed_no_fraud,0.68,2026-08-03
FC-02219,TXN-010779,ACC-05662,open,0.55,2026-07-16
FC-02220,TXN-009227,ACC-00054,closed_no_fraud,0.95,2026-05-18
FC-02221,TXN-032113,ACC-05442,investigating,0.64,2026-07-05
FC-02222,TXN-011160,ACC-03148,investigating,0.83,2026-08-19
FC-02223,TXN-013360,ACC-01958,closed_no_fraud,0.73,2026-06-16
FC-02224,TXN-015158,ACC-04939,open,0.74,2026-03-13
FC-02225,TXN-039122,ACC-06396,open,0.48,2026-07-04
FC-02226,TXN-022534,ACC-00610,open,0.73,2026-08-05
FC-02227,TXN-033442,ACC-06184,closed_no_fraud,0.87,2026-08-16
FC-02228,TXN-017828,ACC-06307,investigating,0.66,2026-05-16
FC-02229,TXN-005137,ACC-03528,closed_no_fraud,0.44,2026-05-12
FC-02230,TXN-034632,ACC-04359,confirmed_fraud,0.61,2026-04-25
FC-02231,TXN-013426,ACC-05633,open,0.58,2026-05-13
FC-02232,TXN-038231,ACC-02318,confirmed_fraud,0.87,2026-03-11
FC-02233,TXN-000425,ACC-00319,closed_no_fraud,0.4,2026-05-26
FC-02234,TXN-047116,ACC-00109,confirmed_fraud,0.85,2026-04-17
FC-02235,TXN-009760,ACC-04486,closed_no_fraud,0.55,2026-01-13
FC-02236,TXN-046987,ACC-04034,confirmed_fraud,0.59,2026-08-24
FC-02237,TXN-019924,ACC-04582,confirmed_fraud,0.77,2026-07-27
FC-02238,TXN-042276,ACC-00289,open,0.73,2026-05-06
FC-02239,TXN-021558,ACC-03926,confirmed_fraud,0.8,2026-06-14
FC-02240,TXN-035252,ACC-02071,open,0.87,2026-08-22
FC-02241,TXN-047616,ACC-04322,investigating,0.91,2026-01-08
FC-02242,TXN-035640,ACC-05040,confirmed_fraud,0.72,2026-08-22
FC-02243,TXN-017778,ACC-00282,open,0.77,2026-05-15
FC-02244,TXN-005216,ACC-04260,investigating,0.79,2026-04-09
FC-02245,TXN-014706,ACC-03523,closed_no_fraud,0.77,2026-01-16
FC-02246,TXN-011456,ACC-05727,investigating,0.7,2026-01-10
FC-02247,TXN-042879,ACC-03710,confirmed_fraud,0.52,2026-05-16
FC-02248,TXN-012596,ACC-01551,closed_no_fraud,0.5,2026-04-11
FC-02249,TXN-042451,ACC-03890,open,0.46,2026-01-08
FC-02250,TXN-015215,ACC-00326,open,0.97,2026-03-27
FC-02251,TXN-029241,ACC-04252,closed_no_fraud,0.52,2026-04-27
FC-02252,TXN-014732,ACC-06520,investigating,0.64,2026-02-05
FC-02253,TXN-004244,ACC-05262,open,0.79,2026-02-08
FC-02254,TXN-006070,ACC-06500,confirmed_fraud,0.61,2026-07-28
FC-02255,TXN-005370,ACC-01263,investigating,0.67,2026-05-10
FC-02256,TXN-019957,ACC-03259,confirmed_fraud,0.85,2026-05-24
FC-02257,TXN-045545,ACC-04702,investigating,0.5,2026-03-20
FC-02258,TXN-000914,ACC-01979,closed_no_fraud,0.75,2026-07-17
